Case_number,District_name,Week_day,Year,Month,Day_month,Time,Type_of_vehicle,Sex,Age,Person_type,Injury_severity,Day,Holiday,Vacation_day,Numero_expedient_count,Number of victims,Slightly injured,Severely injured,Weekend Exists,Season,Density,TM,HRM,PM,PPT,RS24h,VVM10,Time_segment
2021S000872    ,Sants-Montjuïc,Friday,2021,2,19,12,Van,Man,54,Driver,2,19/02/2021,Not Holiday,False,2,0,0,1,True,Winter,2,11.6,82,1016.4,0.0,11.5,1.7,6-14
2021S000873    ,Eixample,Friday,2021,2,19,13,Tourism,Man,46,Driver,2,19/02/2021,Not Holiday,False,1,0,0,1,True,Winter,2,11.6,82,1016.4,0.0,11.5,1.7,6-14
2021S000874    ,Eixample,Friday,2021,2,19,13,Motorcycle,Man,42,Driver,2,19/02/2021,Not Holiday,False,1,0,0,1,True,Winter,2,11.6,82,1016.4,0.0,11.5,1.7,6-14
2021S000875    ,Eixample,Friday,2021,2,19,14,Motorcycle,Man,31,Passenger,2,19/02/2021,Not Holiday,False,2,0,0,1,True,Winter,2,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000876    ,Sant Andreu,Friday,2021,2,19,14,Tourism,Woman,45,Passenger,1,19/02/2021,Not Holiday,False,3,0,1,0,True,Winter,2,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000877    ,Eixample,Friday,2021,2,19,14,Motorcycle,Woman,57,Driver,1,19/02/2021,Not Holiday,False,1,0,1,0,True,Winter,2,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000878    ,Sants-Montjuïc,Friday,2021,2,19,16,Tourism,Woman,37,Pedestrian,3,19/02/2021,Not Holiday,False,1,0,0,1,True,Winter,1,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000879    ,Les Corts,Friday,2021,2,19,14,Motorcycle,Woman,46,Driver,2,19/02/2021,Not Holiday,False,1,0,0,1,True,Winter,2,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000880    ,Sants-Montjuïc,Friday,2021,2,19,15,Ciclomotor,Woman,59,Pedestrian,2,19/02/2021,Not Holiday,False,2,0,0,1,True,Winter,1,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000881    ,Sarrià-Sant Gervasi,Friday,2021,2,19,17,Motorcycle,Woman,20,Passenger,2,19/02/2021,Not Holiday,False,2,0,0,1,True,Winter,2,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000882    ,Sant Martí,Friday,2021,2,19,15,Bus,Woman,19,Passenger,2,19/02/2021,Not Holiday,False,7,0,0,1,True,Winter,1,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000883    ,Eixample,Friday,2021,2,19,16,Motorcycle,Woman,48,Driver,1,19/02/2021,Not Holiday,False,2,0,1,0,True,Winter,1,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000884    ,Sants-Montjuïc,Friday,2021,2,19,17,Bus,Woman,82,Passenger,2,19/02/2021,Not Holiday,False,1,0,0,1,True,Winter,2,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000885    ,Nou Barris,Friday,2021,2,19,15,Veh. motor personal mobility,Man,43,Pedestrian,2,19/02/2021,Not Holiday,False,1,0,0,1,True,Winter,1,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000886    ,Eixample,Friday,2021,2,19,18,Motorcycle,Man,51,Driver,2,19/02/2021,Not Holiday,False,1,0,0,1,True,Winter,1,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000887    ,Sants-Montjuïc,Friday,2021,2,19,19,Veh. motor personal mobility,Woman,21,Driver,2,19/02/2021,Not Holiday,False,2,0,0,1,True,Winter,1,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000888    ,Sarrià-Sant Gervasi,Friday,2021,2,19,21,Motorcycle,Man,26,Driver,1,19/02/2021,Not Holiday,False,2,0,1,0,True,Winter,1,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000889    ,Eixample,Friday,2021,2,19,20,Bicycle,Man,56,Pedestrian,2,19/02/2021,Not Holiday,False,1,0,0,1,True,Winter,1,11.6,82,1016.4,0.0,11.5,1.7,14-22
2021S000890    ,Sarrià-Sant Gervasi,Friday,2021,2,19,22,Motorcycle,Man,34,Passenger,2,19/02/2021,Not Holiday,False,2,0,0,1,True,Winter,1,11.6,82,1016.4,0.0,11.5,1.7,22-6
2021S000892    ,Les Corts,Saturday,2021,2,20,15,Motorcycle,Woman,33,Driver,2,20/02/2021,Not Holiday,True,1,0,0,1,False,Winter,1,11.7,78,1016.2,0.0,7.8,1.5,14-22
2021S000893    ,Sant Martí,Saturday,2021,2,20,16,Tourism,Woman,29,Passenger,2,20/02/2021,Not Holiday,True,1,0,0,1,False,Winter,1,11.7,78,1016.2,0.0,7.8,1.5,14-22
2021S000894    ,Nou Barris,Saturday,2021,2,20,17,Bus,Man,52,Passenger,2,20/02/2021,Not Holiday,True,1,0,0,1,False,Winter,1,11.7,78,1016.2,0.0,7.8,1.5,14-22
2021S000895    ,Sarrià-Sant Gervasi,Saturday,2021,2,20,16,Bicycle,Man,23,Driver,2,20/02/2021,Not Holiday,True,1,0,0,1,False,Winter,1,11.7,78,1016.2,0.0,7.8,1.5,14-22
2021S000896    ,Sant Martí,Saturday,2021,2,20,19,Motorcycle,Man,50,Driver,2,20/02/2021,Not Holiday,True,1,0,0,1,False,Winter,1,11.7,78,1016.2,0.0,7.8,1.5,14-22
2021S000897    ,Sant Martí,Saturday,2021,2,20,17,Tourism,Woman,37,Passenger,2,20/02/2021,Not Holiday,True,1,0,0,1,False,Winter,1,11.7,78,1016.2,0.0,7.8,1.5,14-22
2021S000898    ,Eixample,Saturday,2021,2,20,20,Motorcycle,Man,50,Driver,2,20/02/2021,Not Holiday,True,1,0,0,1,False,Winter,1,11.7,78,1016.2,0.0,7.8,1.5,14-22
2021S000899    ,Sarrià-Sant Gervasi,Saturday,2021,2,20,22,Motorcycle,Man,50,Driver,2,20/02/2021,Not Holiday,True,1,0,0,1,False,Winter,0,11.7,78,1016.2,0.0,7.8,1.5,22-6
2021S000900    ,Eixample,Sunday,2021,2,21,14,Motorcycle,Man,54,Driver,2,21/02/2021,Not Holiday,True,1,0,0,1,False,Winter,1,13.5,77,1010.7,0.0,6.0,4.9,14-22
2021S000901    ,Sant Andreu,Sunday,2021,2,21,18,Ciclomotor,Man,28,Driver,2,21/02/2021,Not Holiday,True,1,0,0,1,False,Winter,1,13.5,77,1010.7,0.0,6.0,4.9,14-22
2021S000903    ,Eixample,Sunday,2021,2,21,19,Motorcycle,Man,30,Passenger,2,21/02/2021,Not Holiday,True,2,0,0,1,False,Winter,1,13.5,77,1010.7,0.0,6.0,4.9,14-22
2021S000904    ,Sant Andreu,Sunday,2021,2,21,21,Motorcycle,Man,45,Driver,2,21/02/2021,Not Holiday,True,1,0,0,1,False,Winter,1,13.5,77,1010.7,0.0,6.0,4.9,14-22
2021S000905    ,Les Corts,Sunday,2021,2,21,21,Motorcycle,Woman,43,Passenger,2,21/02/2021,Not Holiday,True,2,0,0,1,False,Winter,1,13.5,77,1010.7,0.0,6.0,4.9,14-22
2021S000906    ,Eixample,Monday,2021,2,22,6,Tourism,Woman,58,Passenger,1,22/02/2021,Not Holiday,False,3,0,1,0,False,Winter,1,13.6,93,1014.5,10.2,1.8,2.2,6-14
2021S000907    ,Sant Martí,Monday,2021,2,22,7,Van,Man,51,Driver,2,22/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,13.6,93,1014.5,10.2,1.8,2.2,6-14
2021S000909    ,Sarrià-Sant Gervasi,Monday,2021,2,22,8,Tourism,Woman,6,Passenger,2,22/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,13.6,93,1014.5,10.2,1.8,2.2,6-14
2021S000910    ,Sant Andreu,Monday,2021,2,22,9,Ciclomotor,Man,38,Driver,0,22/02/2021,Not Holiday,False,1,0,1,0,False,Winter,2,13.6,93,1014.5,10.2,1.8,2.2,6-14
2021S000911    ,Sant Andreu,Monday,2021,2,22,11,Veh. motor personal mobility,Woman,24,Driver,2,22/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,13.6,93,1014.5,10.2,1.8,2.2,6-14
2021S000912    ,Eixample,Monday,2021,2,22,12,Motorcycle,Man,27,Driver,2,22/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,13.6,93,1014.5,10.2,1.8,2.2,6-14
2021S000914    ,Eixample,Monday,2021,2,22,12,Ciclomotor,Woman,20,Passenger,2,22/02/2021,Not Holiday,False,2,0,0,1,False,Winter,1,13.6,93,1014.5,10.2,1.8,2.2,6-14
2021S000915    ,Gràcia,Monday,2021,2,22,9,Motorcycle,Man,43,Driver,2,22/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,13.6,93,1014.5,10.2,1.8,2.2,6-14
2021S000916    ,Horta-Guinardó,Monday,2021,2,22,17,Van,Woman,10,Pedestrian,2,22/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,13.6,93,1014.5,10.2,1.8,2.2,14-22
2021S000917    ,Gràcia,Monday,2021,2,22,19,Articulated bus,Woman,46,Passenger,2,22/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,13.6,93,1014.5,10.2,1.8,2.2,14-22
2021S000919    ,Les Corts,Tuesday,2021,2,23,8,Motorcycle,Man,30,Driver,0,23/02/2021,Not Holiday,False,1,0,1,0,False,Winter,2,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000920    ,Sant Martí,Tuesday,2021,2,23,8,Motorcycle,Woman,26,Driver,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000921    ,Sarrià-Sant Gervasi,Tuesday,2021,2,23,8,Motorcycle,Woman,28,Driver,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000922    ,Sants-Montjuïc,Tuesday,2021,2,23,8,Tourism,Man,35,Driver,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000923    ,Eixample,Tuesday,2021,2,23,9,Bicycle,Woman,61,Driver,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000924    ,Sarrià-Sant Gervasi,Tuesday,2021,2,23,9,Motorcycle,Man,26,Driver,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000925    ,Eixample,Tuesday,2021,2,23,11,Bicycle,Man,62,Driver,1,23/02/2021,Not Holiday,False,1,0,1,0,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000926    ,Les Corts,Tuesday,2021,2,23,8,Motorcycle,Woman,45,Driver,2,23/02/2021,Not Holiday,False,2,0,0,1,False,Winter,2,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000927    ,Eixample,Tuesday,2021,2,23,8,Ciclomotor,Woman,43,Driver,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000928    ,Sants-Montjuïc,Tuesday,2021,2,23,11,Veh. motor personal mobility,Man,23,Driver,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000929    ,Eixample,Tuesday,2021,2,23,10,Motorcycle,Man,34,Driver,1,23/02/2021,Not Holiday,False,1,0,1,0,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000930    ,Eixample,Tuesday,2021,2,23,13,Motorcycle,Man,32,Driver,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000931    ,Eixample,Tuesday,2021,2,23,9,Veh. motor personal mobility,Woman,19,Driver,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000932    ,Les Corts,Tuesday,2021,2,23,13,Articulated bus,Woman,76,Passenger,1,23/02/2021,Not Holiday,False,1,0,1,0,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000933    ,Sants-Montjuïc,Tuesday,2021,2,23,13,Motorcycle,Man,26,Driver,2,23/02/2021,Not Holiday,False,2,0,0,1,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,6-14
2021S000934    ,Sants-Montjuïc,Tuesday,2021,2,23,14,Motorcycle,Man,23,Pedestrian,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,14-22
2021S000935    ,Horta-Guinardó,Tuesday,2021,2,23,15,Tourism,Woman,59,Driver,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,14-22
2021S000936    ,Sant Andreu,Tuesday,2021,2,23,15,Tourism,Woman,37,Pedestrian,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,14-22
2021S000938    ,Eixample,Tuesday,2021,2,23,16,Tourism,Man,24,Passenger,2,23/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,14-22
2021S000939    ,Sarrià-Sant Gervasi,Tuesday,2021,2,23,18,Motorcycle,Man,33,Pedestrian,2,23/02/2021,Not Holiday,False,2,0,0,1,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,14-22
2021S000942    ,Gràcia,Tuesday,2021,2,23,15,Veh. motor personal mobility,Woman,30,Driver,0,23/02/2021,Not Holiday,False,1,0,1,0,False,Winter,1,14.5,88,1029.1,0.0,12.4,1.9,14-22
2021S000943    ,Ciutat Vella,Tuesday,2021,2,23,17,Bus,Man,86,Passenger,1,23/02/2021,Not Holiday,False,1,0,1,0,False,Winter,2,14.5,88,1029.1,0.0,12.4,1.9,14-22
2021S000944    ,Eixample,Wednesday,2021,2,24,8,Motorcycle,Man,29,Driver,1,24/02/2021,Not Holiday,False,1,0,1,0,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,6-14
2021S000945    ,Eixample,Wednesday,2021,2,24,7,Motorcycle,Man,27,Driver,2,24/02/2021,Not Holiday,False,2,0,0,1,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,6-14
2021S000946    ,Eixample,Wednesday,2021,2,24,8,Motorcycle,Man,45,Driver,1,24/02/2021,Not Holiday,False,1,0,1,0,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,6-14
2021S000947    ,Sant Andreu,Wednesday,2021,2,24,8,Van,Man,13,Pedestrian,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,6-14
2021S000948    ,Eixample,Monday,2021,2,22,18,Motorcycle,Woman,55,Driver,2,22/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,13.6,93,1014.5,10.2,1.8,2.2,14-22
2021S000949    ,Sant Andreu,Wednesday,2021,2,24,11,Tourism,Woman,87,Pedestrian,1,24/02/2021,Not Holiday,False,1,0,1,0,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,6-14
2021S000950    ,Eixample,Wednesday,2021,2,24,9,Motorcycle,Woman,28,Driver,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,6-14
2021S000951    ,Sant Martí,Wednesday,2021,2,24,11,Bicycle,Man,33,Driver,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,6-14
2021S000952    ,Eixample,Wednesday,2021,2,24,13,Veh. motor personal mobility,Man,29,Driver,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,6-14
2021S000953    ,Eixample,Wednesday,2021,2,24,12,Veh. motor personal mobility,Man,52,Driver,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,6-14
2021S000954    ,Eixample,Wednesday,2021,2,24,13,Tourism,Woman,24,Pedestrian,1,24/02/2021,Not Holiday,False,1,0,1,0,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,6-14
2021S000955    ,Eixample,Wednesday,2021,2,24,14,Veh. motor personal mobility,Woman,43,Pedestrian,2,24/02/2021,Not Holiday,False,2,0,0,1,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000956    ,Sants-Montjuïc,Wednesday,2021,2,24,14,Bus,Man,41,Pedestrian,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000957    ,Les Corts,Wednesday,2021,2,24,15,Motorcycle,Man,62,Driver,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000958    ,Sarrià-Sant Gervasi,Wednesday,2021,2,24,15,SUV,Woman,19,Passenger,2,24/02/2021,Not Holiday,False,2,0,0,1,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000959    ,Eixample,Wednesday,2021,2,24,16,Veh. motor personal mobility,Woman,29,Driver,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000960    ,Sant Martí,Wednesday,2021,2,24,16,Motorcycle,Woman,28,Driver,1,24/02/2021,Not Holiday,False,1,0,1,0,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000962    ,Sarrià-Sant Gervasi,Wednesday,2021,2,24,16,Motorcycle,Woman,30,Driver,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000963    ,Sants-Montjuïc,Wednesday,2021,2,24,17,Motorcycle,Man,26,Driver,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000964    ,Sarrià-Sant Gervasi,Wednesday,2021,2,24,16,Motorcycle,Man,35,Driver,1,24/02/2021,Not Holiday,False,1,0,1,0,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000965    ,Sarrià-Sant Gervasi,Wednesday,2021,2,24,18,Tourism,Woman,35,Passenger,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000966    ,Sarrià-Sant Gervasi,Wednesday,2021,2,24,14,Motorcycle,Woman,55,Driver,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000967    ,Eixample,Wednesday,2021,2,24,19,Motorcycle,Man,56,Driver,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000969    ,Sant Andreu,Wednesday,2021,2,24,15,Motorcycle,Woman,28,Passenger,2,24/02/2021,Not Holiday,False,2,0,0,1,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000970    ,Eixample,Wednesday,2021,2,24,20,SUV,Man,36,Pedestrian,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000972    ,Sant Martí,Wednesday,2021,2,24,19,Bicycle,Man,43,Driver,1,24/02/2021,Not Holiday,False,1,0,1,0,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000973    ,Gràcia,Wednesday,2021,2,24,15,Bicycle,Woman,36,Driver,2,24/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,14.0,85,1030.3,0.0,15.7,1.4,14-22
2021S000974    ,Nou Barris,Thursday,2021,2,25,7,Tourism,Woman,31,Driver,2,25/02/2021,Not Holiday,False,3,0,0,1,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,6-14
2021S000975    ,Nou Barris,Thursday,2021,2,25,8,Motorcycle,Man,53,Driver,2,25/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,13.8,76,1026.9,0.0,11.4,1.5,6-14
2021S000976    ,Eixample,Thursday,2021,2,25,9,Bicycle,Woman,35,Driver,1,25/02/2021,Not Holiday,False,1,0,1,0,False,Winter,2,13.8,76,1026.9,0.0,11.4,1.5,6-14
2021S000977    ,Eixample,Thursday,2021,2,25,10,Tourism,Woman,47,Pedestrian,2,25/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,6-14
2021S000979    ,Eixample,Thursday,2021,2,25,10,Veh. motor personal mobility,Woman,42,Driver,2,25/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,6-14
2021S000980    ,Les Corts,Thursday,2021,2,25,12,Motorcycle,Man,40,Driver,2,25/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,13.8,76,1026.9,0.0,11.4,1.5,6-14
2021S000981    ,Horta-Guinardó,Thursday,2021,2,25,13,Motorcycle,Woman,51,Driver,2,25/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,13.8,76,1026.9,0.0,11.4,1.5,6-14
2021S000982    ,Eixample,Thursday,2021,2,25,13,Motorcycle,Man,37,Driver,1,25/02/2021,Not Holiday,False,1,0,1,0,False,Winter,2,13.8,76,1026.9,0.0,11.4,1.5,6-14
2021S000983    ,Sarrià-Sant Gervasi,Thursday,2021,2,25,13,Motorcycle,Woman,23,Driver,1,25/02/2021,Not Holiday,False,2,0,1,0,False,Winter,2,13.8,76,1026.9,0.0,11.4,1.5,6-14
2021S000984    ,Sant Martí,Thursday,2021,2,25,16,Motorcycle,Man,37,Driver,2,25/02/2021,Not Holiday,False,2,0,0,1,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,14-22
2021S000985    ,Eixample,Thursday,2021,2,25,16,Ciclomotor,Woman,23,Driver,2,25/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,14-22
2021S000986    ,Nou Barris,Thursday,2021,2,25,15,Tourism,Woman,63,Driver,1,25/02/2021,Not Holiday,False,1,0,1,0,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,14-22
2021S000987    ,Sant Martí,Thursday,2021,2,25,17,Ciclomotor,Woman,49,Driver,1,25/02/2021,Not Holiday,False,1,0,1,0,False,Winter,2,13.8,76,1026.9,0.0,11.4,1.5,14-22
2021S000988    ,Sant Martí,Thursday,2021,2,25,17,Motorcycle,Man,40,Driver,1,25/02/2021,Not Holiday,False,1,0,1,0,False,Winter,2,13.8,76,1026.9,0.0,11.4,1.5,14-22
2021S000989    ,Sant Martí,Thursday,2021,2,25,20,Motorcycle,Man,33,Driver,2,25/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,14-22
2021S000990    ,Sant Andreu,Thursday,2021,2,25,21,Ciclomotor,Man,23,Driver,1,25/02/2021,Not Holiday,False,1,0,1,0,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,14-22
2021S000991    ,Eixample,Thursday,2021,2,25,20,Tourism,Man,67,Pedestrian,2,25/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,14-22
2021S000992    ,Sant Andreu,Thursday,2021,2,25,17,Motorcycle,Man,61,Driver,2,25/02/2021,Not Holiday,False,1,0,0,1,False,Winter,2,13.8,76,1026.9,0.0,11.4,1.5,14-22
2021S000993    ,Ciutat Vella,Thursday,2021,2,25,16,Tourism,Woman,35,Driver,2,25/02/2021,Not Holiday,False,1,0,0,1,False,Winter,1,13.8,76,1026.9,0.0,11.4,1.5,14-22
2021S000995    ,Sarrià-Sant Gervasi,Friday,2021,2,26,9,Motorcycle,Man,40,Driver,2,26/02/2021,Not Holiday,False,1,0,0,1,True,Winter,2,13.4,73,1025.6,0.0,9.2,1.3,6-14
2021S000996    ,Sant Martí,Friday,2021,2,26,10,Ciclomotor,Man,25,Driver,2,26/02/2021,Not Holiday,False,1,0,0,1,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,6-14
2021S000997    ,Sarrià-Sant Gervasi,Friday,2021,2,26,10,Motorcycle,Man,23,Driver,3,26/02/2021,Not Holiday,False,1,0,0,1,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,6-14
2021S000998    ,Horta-Guinardó,Friday,2021,2,26,11,Bicycle,Woman,54,Pedestrian,2,26/02/2021,Not Holiday,False,2,0,0,1,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,6-14
2021S000999    ,Sant Andreu,Friday,2021,2,26,12,Motorcycle,Man,43,Driver,0,26/02/2021,Not Holiday,False,1,0,1,0,True,Winter,2,13.4,73,1025.6,0.0,9.2,1.3,6-14
2021S001001    ,Sant Martí,Friday,2021,2,26,13,Ciclomotor,Man,55,Driver,2,26/02/2021,Not Holiday,False,1,0,0,1,True,Winter,2,13.4,73,1025.6,0.0,9.2,1.3,6-14
2021S001002    ,Eixample,Friday,2021,2,26,15,Motorcycle,Man,34,Driver,2,26/02/2021,Not Holiday,False,1,0,0,1,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,14-22
2021S001003    ,Sarrià-Sant Gervasi,Friday,2021,2,26,16,Motorcycle,Man,25,Driver,2,26/02/2021,Not Holiday,False,2,0,0,1,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,14-22
2021S001004    ,Sants-Montjuïc,Friday,2021,2,26,17,Motorcycle,Man,67,Driver,2,26/02/2021,Not Holiday,False,1,0,0,1,True,Winter,2,13.4,73,1025.6,0.0,9.2,1.3,14-22
2021S001005    ,Les Corts,Friday,2021,2,26,16,Tourism,Woman,36,Driver,2,26/02/2021,Not Holiday,False,1,0,0,1,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,14-22
2021S001006    ,Sarrià-Sant Gervasi,Friday,2021,2,26,16,Ciclomotor,Man,47,Driver,2,26/02/2021,Not Holiday,False,1,0,0,1,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,14-22
2021S001007    ,Sant Martí,Friday,2021,2,26,17,Motorcycle,Woman,8,Passenger,2,26/02/2021,Not Holiday,False,2,0,0,1,True,Winter,2,13.4,73,1025.6,0.0,9.2,1.3,14-22
2021S001008    ,Eixample,Friday,2021,2,26,17,Ciclomotor,Man,24,Driver,2,26/02/2021,Not Holiday,False,1,0,0,1,True,Winter,2,13.4,73,1025.6,0.0,9.2,1.3,14-22
2021S001009    ,Eixample,Friday,2021,2,26,18,Bicycle,Man,19,Driver,2,26/02/2021,Not Holiday,False,1,0,0,1,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,14-22
2021S001010    ,Eixample,Friday,2021,2,26,18,Bus,Woman,48,Passenger,2,26/02/2021,Not Holiday,False,2,0,0,1,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,14-22
2021S001012    ,Sants-Montjuïc,Friday,2021,2,26,20,Motorcycle,Woman,31,Driver,2,26/02/2021,Not Holiday,False,1,0,0,1,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,14-22
2021S001015    ,Eixample,Friday,2021,2,26,20,Motorcycle,Man,45,Driver,1,26/02/2021,Not Holiday,False,1,0,1,0,True,Winter,1,13.4,73,1025.6,0.0,9.2,1.3,14-22
2021S001016    ,Horta-Guinardó,Friday,2021,2,26,17,Motorcycle,Man,56,Driver,2,26/02/2021,Not Holiday,False,2,0,0,1,True,Winter,2,13.4,73,1025.6,0.0,9.2,1.3,14-22
