Week_day,Year,Month_name,Day_month,Injury_severity,Time_segment,Vacation_day,Number of victims,Slightly injured,Severely injured,Weekend Exists,Season,Density,TM,HRM,PM,PPT,RS24h,VVM10,Number of victims by time segment,Exceeds_Threshold
Sunday,2021,September,19,2,Work Departure,True,0,2,4,False,Fall,1,22.2,49,1013.7,0.0,21.5,2.6,12,True
Sunday,2021,September,19,2,Afternoon,True,0,1,5,False,Fall,1,22.2,49,1013.7,0.0,21.5,2.6,9,True
Sunday,2021,September,19,1,Leisure,True,0,1,0,False,Fall,1,22.2,49,1013.7,0.0,21.5,2.6,2,False
Monday,2021,September,20,2,Work Entrance,False,0,2,3,False,Fall,2,20.6,65,1015.0,17.6,14.3,2.0,5,True
Monday,2021,September,20,2,Morning,False,0,1,7,False,Fall,2,20.6,65,1015.0,17.6,14.3,2.0,11,True
Monday,2021,September,20,2,Work Departure,False,0,1,4,False,Fall,2,20.6,65,1015.0,17.6,14.3,2.0,5,True
Monday,2021,September,20,2,Afternoon,False,0,1,3,False,Fall,2,20.6,65,1015.0,17.6,14.3,2.0,6,True
Monday,2021,September,20,2,Leisure,False,0,0,1,False,Fall,1,20.6,65,1015.0,17.6,14.3,2.0,1,False
Tuesday,2021,September,21,2,Leisure,False,0,1,1,False,Fall,0,20.1,55,1017.8,0.0,6.7,1.1,2,False
Tuesday,2021,September,21,2,Early Morning,False,0,0,1,False,Fall,0,20.1,55,1017.8,0.0,6.7,1.1,1,False
Tuesday,2021,September,21,2,Work Entrance,False,0,0,2,False,Fall,1,20.1,55,1017.8,0.0,6.7,1.1,2,False
Tuesday,2021,September,21,2,Morning,False,0,1,5,False,Fall,1,20.1,55,1017.8,0.0,6.7,1.1,8,True
Tuesday,2021,September,21,2,Work Departure,False,0,0,4,False,Fall,0,20.1,55,1017.8,0.0,6.7,1.1,5,True
Tuesday,2021,September,21,2,Afternoon,False,0,0,2,False,Fall,1,20.1,55,1017.8,0.0,6.7,1.1,2,False
Wednesday,2021,September,22,2,Leisure,False,0,0,2,False,Fall,0,21.8,56,1016.5,0.0,11.8,2.7,2,False
Wednesday,2021,September,22,2,Work Entrance,False,0,1,2,False,Fall,2,21.8,56,1016.5,0.0,11.8,2.7,4,True
Wednesday,2021,September,22,2,Morning,False,0,3,5,False,Fall,2,21.8,56,1016.5,0.0,11.8,2.7,9,True
Wednesday,2021,September,22,2,Work Departure,False,0,1,4,False,Fall,2,21.8,56,1016.5,0.0,11.8,2.7,5,True
Wednesday,2021,September,22,2,Afternoon,False,0,0,2,False,Fall,2,21.8,56,1016.5,0.0,11.8,2.7,3,False
Thursday,2021,September,23,2,Early Morning,False,0,0,1,True,Fall,0,21.9,59,1015.6,4.1,10.4,2.5,1,False
Thursday,2021,September,23,2,Work Entrance,False,0,0,4,True,Fall,1,21.9,59,1015.6,4.1,10.4,2.5,6,True
Thursday,2021,September,23,2,Morning,False,0,1,4,True,Fall,2,21.9,59,1015.6,4.1,10.4,2.5,6,True
Thursday,2021,September,23,2,Work Departure,False,0,0,6,True,Fall,2,21.9,59,1015.6,4.1,10.4,2.5,7,True
Thursday,2021,September,23,2,Afternoon,False,0,1,4,True,Fall,2,21.9,59,1015.6,4.1,10.4,2.5,5,True
Thursday,2021,September,23,2,Leisure,False,0,0,1,True,Fall,1,21.9,59,1015.6,4.1,10.4,2.5,1,False
Friday,2021,September,24,2,Leisure,True,0,2,1,True,Fall,1,22.4,66,1013.4,0.0,9.3,1.8,5,True
Friday,2021,September,24,1,Early Morning,True,0,1,0,True,Fall,0,22.4,66,1013.4,0.0,9.3,1.8,1,False
Friday,2021,September,24,2,Work Entrance,True,0,1,1,True,Fall,1,22.4,66,1013.4,0.0,9.3,1.8,2,False
Friday,2021,September,24,1,Morning,True,0,1,0,True,Fall,1,22.4,66,1013.4,0.0,9.3,1.8,1,False
Friday,2021,September,24,2,Work Departure,True,0,0,2,True,Fall,1,22.4,66,1013.4,0.0,9.3,1.8,2,False
Friday,2021,September,24,3,Afternoon,True,0,2,3,True,Fall,1,22.4,66,1013.4,0.0,9.3,1.8,5,True
Saturday,2021,September,25,2,Early Morning,True,0,0,2,False,Fall,0,24.7,72,1012.5,0.0,16.3,1.5,3,False
Saturday,2021,September,25,2,Morning,True,0,2,1,False,Fall,1,24.7,72,1012.5,0.0,16.3,1.5,4,True
Saturday,2021,September,25,2,Work Departure,True,0,0,2,False,Fall,1,24.7,72,1012.5,0.0,16.3,1.5,2,False
Saturday,2021,September,25,2,Afternoon,True,0,1,2,False,Fall,1,24.7,72,1012.5,0.0,16.3,1.5,3,False
Saturday,2021,September,25,2,Leisure,True,0,1,2,False,Fall,1,24.7,72,1012.5,0.0,16.3,1.5,3,False
Sunday,2021,September,26,2,Leisure,True,0,1,1,False,Fall,1,24.7,61,1014.3,0.0,18.4,2.1,2,False
Sunday,2021,September,26,2,Work Entrance,True,0,0,1,False,Fall,0,24.7,61,1014.3,0.0,18.4,2.1,2,False
Sunday,2021,September,26,1,Morning,True,0,3,0,False,Fall,1,24.7,61,1014.3,0.0,18.4,2.1,5,True
Sunday,2021,September,26,2,Work Departure,True,0,4,2,False,Fall,1,24.7,61,1014.3,0.0,18.4,2.1,7,True
Sunday,2021,September,26,2,Afternoon,True,0,0,1,False,Fall,1,24.7,61,1014.3,0.0,18.4,2.1,1,False
Monday,2021,September,27,3,Early Morning,False,0,0,2,False,Fall,0,24.7,61,1016.1,0.0,18.4,1.7,3,False
Monday,2021,September,27,2,Work Entrance,False,0,0,5,False,Fall,2,24.7,61,1016.1,0.0,18.4,1.7,6,True
Monday,2021,September,27,3,Morning,False,0,2,2,False,Fall,2,24.7,61,1016.1,0.0,18.4,1.7,4,True
Monday,2021,September,27,2,Work Departure,False,0,1,3,False,Fall,2,24.7,61,1016.1,0.0,18.4,1.7,6,True
Monday,2021,September,27,3,Afternoon,False,0,2,3,False,Fall,2,24.7,61,1016.1,0.0,18.4,1.7,6,True
Tuesday,2021,September,28,3,Leisure,False,0,0,1,False,Fall,0,23.8,68,1016.9,0.0,18.2,2.2,1,False
Tuesday,2021,September,28,1,Work Entrance,False,0,3,0,False,Fall,1,23.8,68,1016.9,0.0,18.2,2.2,3,False
Tuesday,2021,September,28,2,Morning,False,0,3,3,False,Fall,1,23.8,68,1016.9,0.0,18.2,2.2,6,True
Tuesday,2021,September,28,3,Work Departure,False,0,3,8,False,Fall,2,23.8,68,1016.9,0.0,18.2,2.2,16,True
Tuesday,2021,September,28,2,Afternoon,False,0,0,3,False,Fall,2,23.8,68,1016.9,0.0,18.2,2.2,3,False
Wednesday,2021,September,29,2,Work Entrance,False,0,1,2,False,Fall,2,22.0,73,1020.0,14.9,9.4,1.4,5,True
Wednesday,2021,September,29,2,Morning,False,0,1,3,False,Fall,2,22.0,73,1020.0,14.9,9.4,1.4,5,True
Wednesday,2021,September,29,2,Work Departure,False,0,0,4,False,Fall,2,22.0,73,1020.0,14.9,9.4,1.4,6,True
Wednesday,2021,September,29,2,Afternoon,False,0,1,5,False,Fall,2,22.0,73,1020.0,14.9,9.4,1.4,8,True
Wednesday,2021,September,29,2,Leisure,False,0,0,1,False,Fall,1,22.0,73,1020.0,14.9,9.4,1.4,1,False
Thursday,2021,September,30,2,Leisure,False,0,2,1,False,Fall,0,21.9,68,1020.2,0.0,14.5,1.7,3,False
Thursday,2021,September,30,2,Work Entrance,False,0,0,5,False,Fall,1,21.9,68,1020.2,0.0,14.5,1.7,5,True
Thursday,2021,September,30,3,Morning,False,0,0,4,False,Fall,2,21.9,68,1020.2,0.0,14.5,1.7,5,True
Thursday,2021,September,30,2,Work Departure,False,0,1,9,False,Fall,2,21.9,68,1020.2,0.0,14.5,1.7,13,True
Thursday,2021,September,30,2,Afternoon,False,0,1,5,False,Fall,2,21.9,68,1020.2,0.0,14.5,1.7,7,True
Friday,2021,October,1,2,Leisure,False,0,0,1,True,Fall,1,21.3,76,1016.5,0.0,14.5,1.6,1,False
Friday,2021,October,1,2,Work Entrance,False,0,3,1,True,Fall,2,21.3,76,1016.5,0.0,14.5,1.6,5,True
Friday,2021,October,1,3,Morning,False,0,0,5,True,Fall,2,21.3,76,1016.5,0.0,14.5,1.6,8,True
Friday,2021,October,1,2,Work Departure,False,0,3,8,True,Fall,2,21.3,76,1016.5,0.0,14.5,1.6,11,True
Friday,2021,October,1,3,Afternoon,False,0,2,4,True,Fall,2,21.3,76,1016.5,0.0,14.5,1.6,8,True
Saturday,2021,October,2,2,Early Morning,True,0,0,1,False,Fall,0,22.5,72,1012.3,0.2,17.2,1.9,2,False
Saturday,2021,October,2,2,Work Entrance,True,0,0,1,False,Fall,1,22.5,72,1012.3,0.2,17.2,1.9,2,False
Saturday,2021,October,2,2,Morning,True,0,4,3,False,Fall,1,22.5,72,1012.3,0.2,17.2,1.9,8,True
Saturday,2021,October,2,2,Work Departure,True,0,2,7,False,Fall,1,22.5,72,1012.3,0.2,17.2,1.9,13,True
Saturday,2021,October,2,2,Afternoon,True,0,0,4,False,Fall,2,22.5,72,1012.3,0.2,17.2,1.9,6,True
Sunday,2021,October,3,2,Morning,True,0,2,2,False,Fall,1,23.4,72,1006.4,5.5,9.6,3.0,6,True
Sunday,2021,October,3,2,Work Departure,True,0,0,3,False,Fall,1,23.4,72,1006.4,5.5,9.6,3.0,3,False
Sunday,2021,October,3,2,Afternoon,True,0,0,1,False,Fall,1,23.4,72,1006.4,5.5,9.6,3.0,2,False
Sunday,2021,October,3,2,Leisure,True,0,0,1,False,Fall,0,23.4,72,1006.4,5.5,9.6,3.0,1,False
Monday,2021,October,4,2,Leisure,False,0,0,2,False,Fall,0,17.0,84,1012.3,20.7,6.0,1.4,2,False
Monday,2021,October,4,2,Work Entrance,False,0,0,4,False,Fall,1,17.0,84,1012.3,20.7,6.0,1.4,5,True
Monday,2021,October,4,2,Early Morning,False,0,1,1,False,Fall,0,17.0,84,1012.3,20.7,6.0,1.4,4,True
Monday,2021,October,4,2,Morning,False,0,0,4,False,Fall,2,17.0,84,1012.3,20.7,6.0,1.4,5,True
Monday,2021,October,4,2,Work Departure,False,0,2,5,False,Fall,2,17.0,84,1012.3,20.7,6.0,1.4,9,True
Monday,2021,October,4,3,Afternoon,False,0,1,6,False,Fall,2,17.0,84,1012.3,20.7,6.0,1.4,8,True
Tuesday,2021,October,5,2,Early Morning,False,0,0,1,False,Fall,0,20.4,53,1013.7,0.0,18.0,2.3,2,False
Tuesday,2021,October,5,2,Work Entrance,False,0,0,5,False,Fall,2,20.4,53,1013.7,0.0,18.0,2.3,5,True
Tuesday,2021,October,5,2,Morning,False,0,0,4,False,Fall,2,20.4,53,1013.7,0.0,18.0,2.3,4,True
Tuesday,2021,October,5,2,Work Departure,False,0,2,3,False,Fall,2,20.4,53,1013.7,0.0,18.0,2.3,5,True
Tuesday,2021,October,5,2,Afternoon,False,0,0,1,False,Fall,1,20.4,53,1013.7,0.0,18.0,2.3,1,False
Wednesday,2021,October,6,2,Early Morning,False,0,0,1,False,Fall,0,19.9,66,1018.0,0.3,12.5,1.7,1,False
Wednesday,2021,October,6,2,Work Entrance,False,0,1,3,False,Fall,1,19.9,66,1018.0,0.3,12.5,1.7,4,True
Wednesday,2021,October,6,2,Morning,False,0,1,9,False,Fall,2,19.9,66,1018.0,0.3,12.5,1.7,11,True
Wednesday,2021,October,6,2,Work Departure,False,0,1,6,False,Fall,2,19.9,66,1018.0,0.3,12.5,1.7,9,True
Wednesday,2021,October,6,2,Afternoon,False,0,0,4,False,Fall,2,19.9,66,1018.0,0.3,12.5,1.7,4,True
Wednesday,2021,October,6,2,Leisure,False,0,0,2,False,Fall,1,19.9,66,1018.0,0.3,12.5,1.7,2,False
Thursday,2021,October,7,2,Work Entrance,False,0,3,3,False,Fall,2,19.9,60,1016.2,0.0,16.9,1.7,8,True
Thursday,2021,October,7,2,Morning,False,0,3,4,False,Fall,2,19.9,60,1016.2,0.0,16.9,1.7,7,True
Thursday,2021,October,7,2,Work Departure,False,0,1,6,False,Fall,2,19.9,60,1016.2,0.0,16.9,1.7,10,True
Thursday,2021,October,7,2,Afternoon,False,0,3,5,False,Fall,2,19.9,60,1016.2,0.0,16.9,1.7,9,True
Thursday,2021,October,7,2,Leisure,False,0,0,2,False,Fall,1,19.9,60,1016.2,0.0,16.9,1.7,3,False
Friday,2021,October,8,2,Leisure,False,0,0,1,True,Fall,0,19.7,58,1016.1,0.0,16.9,1.6,1,False
Friday,2021,October,8,2,Work Entrance,False,0,0,1,True,Fall,2,19.7,58,1016.1,0.0,16.9,1.6,1,False
Friday,2021,October,8,2,Morning,False,0,2,6,True,Fall,2,19.7,58,1016.1,0.0,16.9,1.6,10,True
Friday,2021,October,8,2,Work Departure,False,0,3,4,True,Fall,2,19.7,58,1016.1,0.0,16.9,1.6,11,True
Friday,2021,October,8,2,Afternoon,False,0,1,6,True,Fall,2,19.7,58,1016.1,0.0,16.9,1.6,10,True
Saturday,2021,October,9,2,Leisure,True,0,0,3,False,Fall,1,19.2,70,1017.1,0.0,6.9,1.5,5,True
Saturday,2021,October,9,2,Early Morning,True,0,0,1,False,Fall,0,19.2,70,1017.1,0.0,6.9,1.5,1,False
Saturday,2021,October,9,2,Work Entrance,True,0,1,1,False,Fall,0,19.2,70,1017.1,0.0,6.9,1.5,2,False
Saturday,2021,October,9,2,Morning,True,0,0,3,False,Fall,1,19.2,70,1017.1,0.0,6.9,1.5,4,True
Saturday,2021,October,9,2,Work Departure,True,0,0,1,False,Fall,1,19.2,70,1017.1,0.0,6.9,1.5,1,False
Monday,2021,October,18,2,Work Departure,False,0,2,6,False,Fall,1,20.3,77,1019.7,0.0,9.9,1.1,8,True
Saturday,2021,October,9,2,Afternoon,True,0,1,2,False,Fall,1,19.2,70,1017.1,0.0,6.9,1.5,3,False
Sunday,2021,October,10,2,Work Entrance,True,0,1,2,False,Fall,0,19.1,64,1018.2,0.0,6.1,1.2,5,True
Sunday,2021,October,10,2,Work Departure,True,0,0,2,False,Fall,1,19.1,64,1018.2,0.0,6.1,1.2,3,False
Sunday,2021,October,10,2,Afternoon,True,0,0,4,False,Fall,1,19.1,64,1018.2,0.0,6.1,1.2,6,True
Monday,2021,October,11,2,Work Entrance,False,0,0,2,False,Fall,1,19.5,62,1017.6,0.0,16.7,1.4,2,False
Monday,2021,October,11,2,Morning,False,0,0,2,False,Fall,1,19.5,62,1017.6,0.0,16.7,1.4,2,False
Monday,2021,October,11,3,Work Departure,False,0,0,9,False,Fall,1,19.5,62,1017.6,0.0,16.7,1.4,11,True
Monday,2021,October,11,2,Afternoon,False,0,1,5,False,Fall,2,19.5,62,1017.6,0.0,16.7,1.4,6,True
Tuesday,2021,October,12,1,Leisure,True,0,2,0,False,Fall,1,19.6,60,1013.8,0.0,16.1,1.1,2,False
Tuesday,2021,October,12,2,Work Entrance,True,0,0,1,False,Fall,0,19.6,60,1013.8,0.0,16.1,1.1,1,False
Tuesday,2021,October,12,2,Morning,True,0,1,1,False,Fall,1,19.6,60,1013.8,0.0,16.1,1.1,4,True
Tuesday,2021,October,12,2,Work Departure,True,0,0,3,False,Fall,1,19.6,60,1013.8,0.0,16.1,1.1,7,True
Friday,2021,October,15,2,Work Departure,False,0,0,8,True,Fall,2,20.0,72,1014.0,0.0,10.7,1.4,8,True
Tuesday,2021,October,12,2,Afternoon,True,0,0,3,False,Fall,1,19.6,60,1013.8,0.0,16.1,1.1,10,True
Wednesday,2021,October,27,2,Morning,False,0,2,8,False,Fall,2,17.4,64,1018.4,0.0,11.6,1.7,21,True
Wednesday,2021,October,13,2,Work Entrance,False,0,1,6,False,Fall,1,19.4,60,1015.0,0.0,13.6,1.4,10,True
Wednesday,2021,October,13,2,Morning,False,0,1,5,False,Fall,2,19.4,60,1015.0,0.0,13.6,1.4,8,True
Wednesday,2021,October,13,2,Work Departure,False,0,1,6,False,Fall,2,19.4,60,1015.0,0.0,13.6,1.4,7,True
Wednesday,2021,October,13,2,Afternoon,False,0,0,3,False,Fall,2,19.4,60,1015.0,0.0,13.6,1.4,3,False
Thursday,2021,October,14,3,Work Entrance,False,0,1,3,False,Fall,1,18.7,59,1018.8,0.0,15.4,1.5,4,True
Thursday,2021,October,14,2,Morning,False,0,1,3,False,Fall,2,18.7,59,1018.8,0.0,15.4,1.5,4,True
Thursday,2021,October,14,3,Work Departure,False,0,1,11,False,Fall,1,18.7,59,1018.8,0.0,15.4,1.5,16,True
Thursday,2021,October,14,3,Afternoon,False,0,1,9,False,Fall,2,18.7,59,1018.8,0.0,15.4,1.5,11,True
Friday,2021,October,15,2,Leisure,False,0,0,1,True,Fall,0,20.0,72,1014.0,0.0,10.7,1.4,1,False
Friday,2021,October,15,2,Work Entrance,False,0,2,6,True,Fall,1,20.0,72,1014.0,0.0,10.7,1.4,13,True
Thursday,2021,October,14,2,Leisure,False,0,1,1,False,Fall,1,18.7,59,1018.8,0.0,15.4,1.5,6,True
Friday,2021,October,15,2,Morning,False,0,1,2,True,Fall,2,20.0,72,1014.0,0.0,10.7,1.4,3,False
Friday,2021,October,15,2,Afternoon,False,0,0,4,True,Fall,2,20.0,72,1014.0,0.0,10.7,1.4,4,True
Saturday,2021,October,16,2,Early Morning,True,0,1,2,False,Fall,0,19.5,73,1013.9,0.0,14.2,1.5,3,False
Saturday,2021,October,16,2,Leisure,True,0,0,2,False,Fall,1,19.5,73,1013.9,0.0,14.2,1.5,4,True
Saturday,2021,October,16,4,Work Entrance,True,1,2,0,False,Fall,0,19.5,73,1013.9,0.0,14.2,1.5,5,True
Saturday,2021,October,16,2,Work Departure,True,0,0,2,False,Fall,1,19.5,73,1013.9,0.0,14.2,1.5,3,False
Saturday,2021,October,16,2,Afternoon,True,0,0,2,False,Fall,1,19.5,73,1013.9,0.0,14.2,1.5,2,False
Sunday,2021,October,17,2,Leisure,True,0,0,3,False,Fall,1,19.3,71,1015.6,0.0,13.4,1.4,5,True
Sunday,2021,October,17,2,Early Morning,True,0,0,2,False,Fall,0,19.3,71,1015.6,0.0,13.4,1.4,3,False
Sunday,2021,October,17,2,Morning,True,0,0,2,False,Fall,1,19.3,71,1015.6,0.0,13.4,1.4,2,False
Sunday,2021,October,17,2,Work Departure,True,0,0,3,False,Fall,1,19.3,71,1015.6,0.0,13.4,1.4,4,True
Monday,2021,October,18,2,Early Morning,False,0,0,1,False,Fall,0,20.3,77,1019.7,0.0,9.9,1.1,1,False
Monday,2021,October,18,2,Work Entrance,False,0,2,8,False,Fall,1,20.3,77,1019.7,0.0,9.9,1.1,12,True
Sunday,2021,October,17,2,Afternoon,True,0,0,1,False,Fall,1,19.3,71,1015.6,0.0,13.4,1.4,2,False
Monday,2021,October,18,2,Morning,False,0,1,6,False,Fall,2,20.3,77,1019.7,0.0,9.9,1.1,7,True
Monday,2021,October,18,3,Afternoon,False,0,1,2,False,Fall,2,20.3,77,1019.7,0.0,9.9,1.1,3,False
Tuesday,2021,October,19,2,Work Entrance,False,0,2,1,False,Fall,2,21.0,74,1022.2,0.0,14.0,1.9,3,False
Tuesday,2021,October,19,2,Morning,False,0,2,4,False,Fall,2,21.0,74,1022.2,0.0,14.0,1.9,7,True
Tuesday,2021,October,19,2,Work Departure,False,0,0,2,False,Fall,1,21.0,74,1022.2,0.0,14.0,1.9,2,False
Tuesday,2021,October,19,2,Afternoon,False,0,0,5,False,Fall,2,21.0,74,1022.2,0.0,14.0,1.9,7,True
Wednesday,2021,October,20,3,Leisure,False,0,0,1,False,Fall,0,21.1,69,1017.9,0.0,10.0,2.6,1,False
Wednesday,2021,October,20,2,Work Entrance,False,0,3,1,False,Fall,2,21.1,69,1017.9,0.0,10.0,2.6,6,True
Wednesday,2021,October,20,2,Morning,False,0,0,2,False,Fall,2,21.1,69,1017.9,0.0,10.0,2.6,2,False
Wednesday,2021,October,20,2,Work Departure,False,0,0,6,False,Fall,2,21.1,69,1017.9,0.0,10.0,2.6,7,True
Thursday,2021,October,21,2,Leisure,False,0,2,1,False,Fall,0,19.5,72,1013.5,0.2,5.7,1.5,5,True
Thursday,2021,October,21,2,Early Morning,False,0,0,1,False,Fall,0,19.5,72,1013.5,0.2,5.7,1.5,1,False
Thursday,2021,October,21,2,Work Entrance,False,0,1,5,False,Fall,2,19.5,72,1013.5,0.2,5.7,1.5,7,True
Thursday,2021,October,21,2,Morning,False,0,3,2,False,Fall,2,19.5,72,1013.5,0.2,5.7,1.5,7,True
Thursday,2021,October,21,2,Work Departure,False,0,1,6,False,Fall,2,19.5,72,1013.5,0.2,5.7,1.5,7,True
Thursday,2021,October,21,2,Afternoon,False,0,2,6,False,Fall,2,19.5,72,1013.5,0.2,5.7,1.5,8,True
Friday,2021,October,22,2,Work Entrance,False,0,3,2,True,Fall,1,18.5,64,1015.2,0.0,9.7,1.2,6,True
Friday,2021,October,22,2,Morning,False,0,0,2,True,Fall,2,18.5,64,1015.2,0.0,9.7,1.2,2,False
Friday,2021,October,22,2,Work Departure,False,0,1,7,True,Fall,2,18.5,64,1015.2,0.0,9.7,1.2,9,True
Tuesday,2021,October,26,3,Work Departure,False,0,3,9,False,Fall,2,18.4,66,1018.9,0.0,13.6,1.5,13,True
Friday,2021,October,22,2,Afternoon,False,0,5,3,True,Fall,2,18.5,64,1015.2,0.0,9.7,1.2,10,True
Friday,2021,October,22,2,Leisure,False,0,0,1,True,Fall,1,18.5,64,1015.2,0.0,9.7,1.2,2,False
Saturday,2021,October,23,2,Leisure,True,0,1,2,False,Fall,1,16.9,60,1017.7,0.0,12.9,1.2,3,False
Saturday,2021,October,23,2,Early Morning,True,0,0,2,False,Fall,0,16.9,60,1017.7,0.0,12.9,1.2,4,True
Saturday,2021,October,23,2,Work Entrance,True,0,1,4,False,Fall,0,16.9,60,1017.7,0.0,12.9,1.2,5,True
Saturday,2021,October,23,2,Morning,True,0,4,4,False,Fall,1,16.9,60,1017.7,0.0,12.9,1.2,8,True
Saturday,2021,October,23,2,Work Departure,True,0,1,6,False,Fall,1,16.9,60,1017.7,0.0,12.9,1.2,8,True
Saturday,2021,October,23,2,Afternoon,True,0,0,4,False,Fall,1,16.9,60,1017.7,0.0,12.9,1.2,5,True
Sunday,2021,October,24,2,Leisure,True,0,0,1,False,Fall,1,18.1,61,1018.6,0.0,13.8,1.2,1,False
Sunday,2021,October,24,1,Early Morning,True,0,1,0,False,Fall,0,18.1,61,1018.6,0.0,13.8,1.2,1,False
Sunday,2021,October,24,2,Work Entrance,True,0,0,1,False,Fall,1,18.1,61,1018.6,0.0,13.8,1.2,3,False
Sunday,2021,October,24,2,Morning,True,0,1,3,False,Fall,1,18.1,61,1018.6,0.0,13.8,1.2,4,True
Sunday,2021,October,24,2,Work Departure,True,0,0,3,False,Fall,1,18.1,61,1018.6,0.0,13.8,1.2,5,True
Sunday,2021,October,24,2,Afternoon,True,0,2,2,False,Fall,1,18.1,61,1018.6,0.0,13.8,1.2,5,True
Monday,2021,October,25,2,Work Entrance,False,0,1,1,False,Fall,1,18.0,72,1017.9,0.0,13.6,1.2,2,False
Monday,2021,October,25,2,Morning,False,0,0,5,False,Fall,2,18.0,72,1017.9,0.0,13.6,1.2,5,True
Monday,2021,October,25,2,Work Departure,False,0,0,6,False,Fall,1,18.0,72,1017.9,0.0,13.6,1.2,7,True
Monday,2021,October,25,3,Afternoon,False,0,2,4,False,Fall,2,18.0,72,1017.9,0.0,13.6,1.2,8,True
Tuesday,2021,October,26,3,Work Entrance,False,0,1,4,False,Fall,2,18.4,66,1018.9,0.0,13.6,1.5,5,True
Tuesday,2021,October,26,2,Morning,False,0,2,3,False,Fall,2,18.4,66,1018.9,0.0,13.6,1.5,6,True
Tuesday,2021,October,26,2,Afternoon,False,0,1,5,False,Fall,2,18.4,66,1018.9,0.0,13.6,1.5,7,True
Tuesday,2021,October,26,2,Leisure,False,0,1,2,False,Fall,1,18.4,66,1018.9,0.0,13.6,1.5,3,False
Wednesday,2021,October,27,2,Work Entrance,False,0,1,6,False,Fall,1,17.4,64,1018.4,0.0,11.6,1.7,8,True
Wednesday,2021,October,27,2,Work Departure,False,0,1,7,False,Fall,1,17.4,64,1018.4,0.0,11.6,1.7,11,True
Wednesday,2021,October,27,2,Afternoon,False,0,1,2,False,Fall,2,17.4,64,1018.4,0.0,11.6,1.7,3,False
Thursday,2021,October,28,2,Work Entrance,False,0,0,5,False,Fall,2,17.4,66,1014.2,0.0,13.3,1.4,5,True
Thursday,2021,October,28,2,Morning,False,0,2,5,False,Fall,2,17.4,66,1014.2,0.0,13.3,1.4,8,True
Thursday,2021,October,28,2,Work Departure,False,0,1,6,False,Fall,2,17.4,66,1014.2,0.0,13.3,1.4,8,True
Thursday,2021,October,28,2,Afternoon,False,0,1,6,False,Fall,2,17.4,66,1014.2,0.0,13.3,1.4,8,True
Thursday,2021,October,28,2,Leisure,False,0,1,1,False,Fall,1,17.4,66,1014.2,0.0,13.3,1.4,2,False
Friday,2021,October,29,1,Early Morning,False,0,1,0,True,Fall,0,18.5,77,1008.9,18.6,7.6,1.4,1,False
Friday,2021,October,29,2,Work Entrance,False,0,1,3,True,Fall,1,18.5,77,1008.9,18.6,7.6,1.4,4,True
Friday,2021,October,29,2,Morning,False,0,4,12,True,Fall,2,18.5,77,1008.9,18.6,7.6,1.4,18,True
Friday,2021,October,29,2,Work Departure,False,0,2,4,True,Fall,2,18.5,77,1008.9,18.6,7.6,1.4,8,True
Friday,2021,October,29,2,Afternoon,False,0,0,6,True,Fall,2,18.5,77,1008.9,18.6,7.6,1.4,9,True
Friday,2021,October,29,2,Leisure,False,0,1,2,True,Fall,1,18.5,77,1008.9,18.6,7.6,1.4,5,True
Saturday,2021,October,30,2,Leisure,True,0,0,5,False,Fall,1,19.3,93,1004.2,11.3,3.2,2.0,6,True
Saturday,2021,October,30,2,Work Entrance,True,0,0,1,False,Fall,1,19.3,93,1004.2,11.3,3.2,2.0,1,False
Saturday,2021,October,30,1,Early Morning,True,0,1,0,False,Fall,0,19.3,93,1004.2,11.3,3.2,2.0,2,False
Saturday,2021,October,30,1,Morning,True,0,3,0,False,Fall,1,19.3,93,1004.2,11.3,3.2,2.0,3,False
Saturday,2021,October,30,2,Work Departure,True,0,0,3,False,Fall,1,19.3,93,1004.2,11.3,3.2,2.0,3,False
Saturday,2021,October,30,2,Afternoon,True,0,1,4,False,Fall,1,19.3,93,1004.2,11.3,3.2,2.0,6,True
Sunday,2021,October,31,2,Leisure,True,0,0,3,False,Fall,1,20.4,83,1004.4,0.1,10.9,1.3,4,True
Sunday,2021,October,31,1,Work Entrance,True,0,1,0,False,Fall,0,20.4,83,1004.4,0.1,10.9,1.3,1,False
Sunday,2021,October,31,2,Morning,True,0,0,1,False,Fall,1,20.4,83,1004.4,0.1,10.9,1.3,1,False
Sunday,2021,October,31,2,Work Departure,True,0,2,2,False,Fall,1,20.4,83,1004.4,0.1,10.9,1.3,5,True
Monday,2021,November,1,2,Work Entrance,False,0,3,2,False,Fall,1,19.7,58,1003.7,1.4,12.2,2.2,7,True
Monday,2021,November,1,1,Morning,False,0,2,0,False,Fall,1,19.7,58,1003.7,1.4,12.2,2.2,2,False
Monday,2021,November,1,2,Work Departure,False,0,0,2,False,Fall,1,19.7,58,1003.7,1.4,12.2,2.2,2,False
Monday,2021,November,1,2,Afternoon,False,0,1,5,False,Fall,1,19.7,58,1003.7,1.4,12.2,2.2,11,True
Monday,2021,November,1,1,Leisure,False,0,1,0,False,Fall,1,19.7,58,1003.7,1.4,12.2,2.2,1,False
Tuesday,2021,November,2,2,Work Entrance,False,0,0,3,False,Fall,1,16.3,46,1004.7,0.0,10.0,2.0,4,True
Tuesday,2021,November,2,2,Morning,False,0,2,5,False,Fall,2,16.3,46,1004.7,0.0,10.0,2.0,7,True
