Day,Time_Segment,Accidents,Week_day,Day_month,Month,TM,PPT,VVM10,Exceeds Threshold,Holiday,Vacation_week,Weekend Return,Season
2021-02-23,6-10,10,Tuesday,23,2,Low,None,Medium,1,No,0,No,Winter
2021-02-23,10-14,7,Tuesday,23,2,Low,None,Medium,1,No,0,No,Winter
2021-02-23,14-18,6,Tuesday,23,2,Low,None,Medium,1,No,0,No,Winter
2021-02-23,18-22,2,Tuesday,23,2,Low,None,Medium,0,No,0,No,Winter
2021-02-23,22-2,0,Tuesday,23,2,Low,None,Medium,0,No,0,No,Winter
2021-02-24,2-6,0,Wednesday,24,2,Low,None,Medium,0,No,0,No,Winter
2021-02-24,6-10,7,Wednesday,24,2,Low,None,Medium,1,No,0,No,Winter
2021-02-24,10-14,5,Wednesday,24,2,Low,None,Medium,1,No,0,No,Winter
2021-02-24,14-18,15,Wednesday,24,2,Low,None,Medium,1,No,0,No,Winter
2021-02-24,18-22,4,Wednesday,24,2,Low,None,Medium,1,No,0,No,Winter
2021-02-24,22-2,0,Wednesday,24,2,Low,None,Medium,0,No,0,No,Winter
2021-02-25,2-6,0,Thursday,25,2,Low,None,Medium,0,No,0,No,Winter
2021-02-25,6-10,5,Thursday,25,2,Low,None,Medium,1,No,0,No,Winter
2021-02-25,10-14,7,Thursday,25,2,Low,None,Medium,1,No,0,No,Winter
2021-02-25,14-18,8,Thursday,25,2,Low,None,Medium,1,No,0,No,Winter
2021-02-25,18-22,3,Thursday,25,2,Low,None,Medium,0,No,0,No,Winter
2021-02-25,22-2,0,Thursday,25,2,Low,None,Medium,0,No,0,No,Winter
2021-02-26,2-6,0,Friday,26,2,Low,None,Medium,0,No,0,No,Winter
2021-02-26,6-10,1,Friday,26,2,Low,None,Medium,0,No,0,No,Winter
2021-02-26,10-14,6,Friday,26,2,Low,None,Medium,1,No,0,No,Winter
2021-02-26,14-18,11,Friday,26,2,Low,None,Medium,1,No,0,No,Winter
2021-02-26,18-22,9,Friday,26,2,Low,None,Medium,1,No,0,No,Winter
2021-02-26,22-2,0,Friday,26,2,Low,None,Medium,0,No,0,No,Winter
2021-02-27,2-6,0,Saturday,27,2,Low,None,Medium,0,Yes,0,No,Winter
2021-02-27,6-10,2,Saturday,27,2,Low,None,Medium,0,Yes,0,No,Winter
2021-02-27,10-14,2,Saturday,27,2,Low,None,Medium,0,Yes,0,No,Winter
2021-02-27,14-18,10,Saturday,27,2,Low,None,Medium,1,Yes,0,No,Winter
2021-02-27,18-22,10,Saturday,27,2,Low,None,Medium,1,Yes,0,No,Winter
2021-02-27,22-2,1,Saturday,27,2,Low,None,Medium,0,Yes,0,No,Winter
2021-02-28,2-6,0,Sunday,28,2,Low,None,High,0,Yes,0,Yes,Winter
2021-02-28,6-10,1,Sunday,28,2,Low,None,High,0,Yes,0,Yes,Winter
2021-02-28,10-14,1,Sunday,28,2,Low,None,High,0,Yes,0,Yes,Winter
2021-02-28,14-18,1,Sunday,28,2,Low,None,High,0,Yes,0,Yes,Winter
2021-02-28,18-22,0,Sunday,28,2,Low,None,High,0,Yes,0,Yes,Winter
2021-02-28,22-2,0,Sunday,28,2,Low,None,High,0,Yes,0,Yes,Winter
2021-03-01,2-6,0,Monday,1,3,Low,None,High,0,No,0,No,Spring
2021-03-01,6-10,0,Monday,1,3,Low,None,High,0,No,0,No,Spring
2021-03-01,10-14,4,Monday,1,3,Low,None,High,1,No,0,No,Spring
2021-03-01,14-18,3,Monday,1,3,Low,None,High,0,No,0,No,Spring
2021-03-01,18-22,6,Monday,1,3,Low,None,High,1,No,0,No,Spring
2021-03-01,22-2,2,Monday,1,3,Low,None,High,0,No,0,No,Spring
2021-03-02,2-6,0,Tuesday,2,3,Low,None,High,0,No,0,No,Spring
2021-03-02,6-10,3,Tuesday,2,3,Low,None,High,0,No,0,No,Spring
2021-03-02,10-14,1,Tuesday,2,3,Low,None,High,0,No,0,No,Spring
2021-03-02,14-18,6,Tuesday,2,3,Low,None,High,1,No,0,No,Spring
2021-03-02,18-22,4,Tuesday,2,3,Low,None,High,1,No,0,No,Spring
2021-03-02,22-2,0,Tuesday,2,3,Low,None,High,0,No,0,No,Spring
2021-03-03,2-6,0,Wednesday,3,3,Low,None,Medium,0,No,0,No,Spring
2021-03-03,6-10,4,Wednesday,3,3,Low,None,Medium,1,No,0,No,Spring
2021-03-03,10-14,3,Wednesday,3,3,Low,None,Medium,0,No,0,No,Spring
2021-03-03,14-18,6,Wednesday,3,3,Low,None,Medium,1,No,0,No,Spring
2021-03-03,18-22,12,Wednesday,3,3,Low,None,Medium,1,No,0,No,Spring
2021-03-03,22-2,0,Wednesday,3,3,Low,None,Medium,0,No,0,No,Spring
2021-03-04,2-6,0,Thursday,4,3,Low,None,Medium,0,No,0,No,Spring
2021-03-04,6-10,10,Thursday,4,3,Low,None,Medium,1,No,0,No,Spring
2021-03-04,10-14,9,Thursday,4,3,Low,None,Medium,1,No,0,No,Spring
2021-03-04,14-18,6,Thursday,4,3,Low,None,Medium,1,No,0,No,Spring
2021-03-04,18-22,3,Thursday,4,3,Low,None,Medium,0,No,0,No,Spring
2021-03-04,22-2,0,Thursday,4,3,Low,None,Medium,0,No,0,No,Spring
2021-03-05,2-6,0,Friday,5,3,Low,None,Medium,0,No,0,No,Spring
2021-03-05,6-10,2,Friday,5,3,Low,None,Medium,0,No,0,No,Spring
2021-03-05,10-14,11,Friday,5,3,Low,None,Medium,1,No,0,No,Spring
2021-03-05,14-18,3,Friday,5,3,Low,None,Medium,0,No,0,No,Spring
2021-03-05,18-22,8,Friday,5,3,Low,None,Medium,1,No,0,No,Spring
2021-03-05,22-2,0,Friday,5,3,Low,None,Medium,0,No,0,No,Spring
2021-03-06,2-6,0,Saturday,6,3,Low,None,Medium,0,Yes,0,No,Spring
2021-03-06,6-10,2,Saturday,6,3,Low,None,Medium,0,Yes,0,No,Spring
2021-03-06,10-14,1,Saturday,6,3,Low,None,Medium,0,Yes,0,No,Spring
2021-03-06,14-18,4,Saturday,6,3,Low,None,Medium,1,Yes,0,No,Spring
2021-03-06,18-22,4,Saturday,6,3,Low,None,Medium,1,Yes,0,No,Spring
2021-03-06,22-2,1,Saturday,6,3,Low,None,Medium,0,Yes,0,No,Spring
2021-03-07,2-6,0,Sunday,7,3,Low,Medium,Medium,0,Yes,0,Yes,Spring
2021-03-07,6-10,0,Sunday,7,3,Low,Medium,Medium,0,Yes,0,Yes,Spring
2021-03-07,10-14,3,Sunday,7,3,Low,Medium,Medium,0,Yes,0,Yes,Spring
2021-03-07,14-18,3,Sunday,7,3,Low,Medium,Medium,0,Yes,0,Yes,Spring
2021-03-07,18-22,5,Sunday,7,3,Low,Medium,Medium,1,Yes,0,Yes,Spring
2021-03-07,22-2,1,Sunday,7,3,Low,Medium,Medium,0,Yes,0,Yes,Spring
2021-03-08,2-6,0,Monday,8,3,Low,Medium,Medium,0,No,0,No,Spring
2021-03-08,6-10,11,Monday,8,3,Low,Medium,Medium,1,No,0,No,Spring
2021-03-08,10-14,10,Monday,8,3,Low,Medium,Medium,1,No,0,No,Spring
2021-03-08,14-18,1,Monday,8,3,Low,Medium,Medium,0,No,0,No,Spring
2021-03-08,18-22,1,Monday,8,3,Low,Medium,Medium,0,No,0,No,Spring
2021-03-08,22-2,0,Monday,8,3,Low,Medium,Medium,0,No,0,No,Spring
2021-03-09,2-6,0,Tuesday,9,3,Low,None,Medium,0,No,0,No,Spring
2021-03-09,6-10,5,Tuesday,9,3,Low,None,Medium,1,No,0,No,Spring
2021-03-09,10-14,5,Tuesday,9,3,Low,None,Medium,1,No,0,No,Spring
2021-03-09,14-18,12,Tuesday,9,3,Low,None,Medium,1,No,0,No,Spring
2021-03-09,18-22,3,Tuesday,9,3,Low,None,Medium,0,No,0,No,Spring
2021-03-09,22-2,1,Tuesday,9,3,Low,None,Medium,0,No,0,No,Spring
2021-03-10,2-6,0,Wednesday,10,3,Low,None,High,0,No,0,No,Spring
2021-03-10,6-10,6,Wednesday,10,3,Low,None,High,1,No,0,No,Spring
2021-03-10,10-14,9,Wednesday,10,3,Low,None,High,1,No,0,No,Spring
2021-03-10,14-18,9,Wednesday,10,3,Low,None,High,1,No,0,No,Spring
2021-03-10,18-22,7,Wednesday,10,3,Low,None,High,1,No,0,No,Spring
2021-03-10,22-2,2,Wednesday,10,3,Low,None,High,0,No,0,No,Spring
2021-03-11,2-6,0,Thursday,11,3,Low,None,High,0,No,0,No,Spring
2021-03-11,6-10,3,Thursday,11,3,Low,None,High,0,No,0,No,Spring
2021-03-11,10-14,7,Thursday,11,3,Low,None,High,1,No,0,No,Spring
2021-03-11,14-18,12,Thursday,11,3,Low,None,High,1,No,0,No,Spring
2021-03-11,18-22,7,Thursday,11,3,Low,None,High,1,No,0,No,Spring
2021-03-11,22-2,0,Thursday,11,3,Low,None,High,0,No,0,No,Spring
2021-03-12,2-6,0,Friday,12,3,Low,None,Medium,0,No,0,No,Spring
2021-03-12,6-10,1,Friday,12,3,Low,None,Medium,0,No,0,No,Spring
2021-03-12,10-14,8,Friday,12,3,Low,None,Medium,1,No,0,No,Spring
2021-03-12,14-18,11,Friday,12,3,Low,None,Medium,1,No,0,No,Spring
2021-03-12,18-22,6,Friday,12,3,Low,None,Medium,1,No,0,No,Spring
2021-03-12,22-2,1,Friday,12,3,Low,None,Medium,0,No,0,No,Spring
2021-03-13,2-6,0,Saturday,13,3,Low,None,High,0,Yes,0,No,Spring
2021-03-13,6-10,0,Saturday,13,3,Low,None,High,0,Yes,0,No,Spring
2021-03-13,10-14,5,Saturday,13,3,Low,None,High,1,Yes,0,No,Spring
2021-03-13,14-18,6,Saturday,13,3,Low,None,High,1,Yes,0,No,Spring
2021-03-13,18-22,4,Saturday,13,3,Low,None,High,1,Yes,0,No,Spring
2021-03-13,22-2,0,Saturday,13,3,Low,None,High,0,Yes,0,No,Spring
2021-03-14,2-6,0,Sunday,14,3,Low,None,Medium,0,Yes,0,Yes,Spring
2021-03-14,6-10,0,Sunday,14,3,Low,None,Medium,0,Yes,0,Yes,Spring
2021-03-14,10-14,4,Sunday,14,3,Low,None,Medium,1,Yes,0,Yes,Spring
2021-03-14,14-18,2,Sunday,14,3,Low,None,Medium,0,Yes,0,Yes,Spring
2021-03-14,18-22,0,Sunday,14,3,Low,None,Medium,0,Yes,0,Yes,Spring
2021-03-14,22-2,5,Sunday,14,3,Low,None,Medium,1,Yes,0,Yes,Spring
2021-03-15,2-6,0,Monday,15,3,Low,None,High,0,No,0,No,Spring
2021-03-15,6-10,4,Monday,15,3,Low,None,High,1,No,0,No,Spring
2021-03-15,10-14,7,Monday,15,3,Low,None,High,1,No,0,No,Spring
2021-03-15,14-18,6,Monday,15,3,Low,None,High,1,No,0,No,Spring
2021-03-15,18-22,4,Monday,15,3,Low,None,High,1,No,0,No,Spring
2021-03-15,22-2,0,Monday,15,3,Low,None,High,0,No,0,No,Spring
2021-03-16,2-6,0,Tuesday,16,3,Low,None,Medium,0,No,0,No,Spring
2021-03-16,6-10,5,Tuesday,16,3,Low,None,Medium,1,No,0,No,Spring
2021-03-16,10-14,11,Tuesday,16,3,Low,None,Medium,1,No,0,No,Spring
2021-03-16,14-18,6,Tuesday,16,3,Low,None,Medium,1,No,0,No,Spring
2021-03-16,18-22,8,Tuesday,16,3,Low,None,Medium,1,No,0,No,Spring
2021-03-16,22-2,0,Tuesday,16,3,Low,None,Medium,0,No,0,No,Spring
2021-03-17,2-6,0,Wednesday,17,3,Low,None,Medium,0,No,0,No,Spring
2021-03-17,6-10,6,Wednesday,17,3,Low,None,Medium,1,No,0,No,Spring
2021-03-17,10-14,7,Wednesday,17,3,Low,None,Medium,1,No,0,No,Spring
2021-03-17,14-18,5,Wednesday,17,3,Low,None,Medium,1,No,0,No,Spring
2021-03-17,18-22,9,Wednesday,17,3,Low,None,Medium,1,No,0,No,Spring
2021-03-17,22-2,0,Wednesday,17,3,Low,None,Medium,0,No,0,No,Spring
2021-03-18,2-6,0,Thursday,18,3,Low,Medium,High,0,No,0,No,Spring
2021-03-18,6-10,3,Thursday,18,3,Low,Medium,High,0,No,0,No,Spring
2021-03-18,10-14,10,Thursday,18,3,Low,Medium,High,1,No,0,No,Spring
2021-03-18,14-18,12,Thursday,18,3,Low,Medium,High,1,No,0,No,Spring
2021-03-18,18-22,10,Thursday,18,3,Low,Medium,High,1,No,0,No,Spring
2021-03-18,22-2,1,Thursday,18,3,Low,Medium,High,0,No,0,No,Spring
2021-03-19,2-6,0,Friday,19,3,Low,Medium,Medium,0,No,0,No,Spring
2021-03-19,6-10,3,Friday,19,3,Low,Medium,Medium,0,No,0,No,Spring
2021-03-19,10-14,3,Friday,19,3,Low,Medium,Medium,0,No,0,No,Spring
2021-03-19,14-18,5,Friday,19,3,Low,Medium,Medium,1,No,0,No,Spring
2021-03-19,18-22,7,Friday,19,3,Low,Medium,Medium,1,No,0,No,Spring
2021-03-19,22-2,1,Friday,19,3,Low,Medium,Medium,0,No,0,No,Spring
2021-03-20,2-6,0,Saturday,20,3,Low,None,High,0,Yes,0,No,Spring
2021-03-20,6-10,1,Saturday,20,3,Low,None,High,0,Yes,0,No,Spring
2021-03-20,10-14,7,Saturday,20,3,Low,None,High,1,Yes,0,No,Spring
2021-03-20,14-18,13,Saturday,20,3,Low,None,High,1,Yes,0,No,Spring
2021-03-20,18-22,5,Saturday,20,3,Low,None,High,1,Yes,0,No,Spring
2021-03-20,22-2,1,Saturday,20,3,Low,None,High,0,Yes,0,No,Spring
2021-03-21,2-6,0,Sunday,21,3,Low,None,Medium,0,Yes,0,Yes,Spring
2021-03-21,6-10,0,Sunday,21,3,Low,None,Medium,0,Yes,0,Yes,Spring
2021-03-21,10-14,5,Sunday,21,3,Low,None,Medium,1,Yes,0,Yes,Spring
2021-03-21,14-18,6,Sunday,21,3,Low,None,Medium,1,Yes,0,Yes,Spring
2021-03-21,18-22,2,Sunday,21,3,Low,None,Medium,0,Yes,0,Yes,Spring
2021-03-21,22-2,1,Sunday,21,3,Low,None,Medium,0,Yes,0,Yes,Spring
2021-03-22,2-6,0,Monday,22,3,Low,None,Medium,0,No,0,No,Spring
2021-03-22,6-10,10,Monday,22,3,Low,None,Medium,1,No,0,No,Spring
2021-03-22,10-14,6,Monday,22,3,Low,None,Medium,1,No,0,No,Spring
2021-03-22,14-18,5,Monday,22,3,Low,None,Medium,1,No,0,No,Spring
2021-03-22,18-22,4,Monday,22,3,Low,None,Medium,1,No,0,No,Spring
2021-03-22,22-2,0,Monday,22,3,Low,None,Medium,0,No,0,No,Spring
2021-03-23,2-6,0,Tuesday,23,3,Low,None,Medium,0,No,0,No,Spring
2021-03-23,6-10,4,Tuesday,23,3,Low,None,Medium,1,No,0,No,Spring
2021-03-23,10-14,12,Tuesday,23,3,Low,None,Medium,1,No,0,No,Spring
2021-03-23,14-18,9,Tuesday,23,3,Low,None,Medium,1,No,0,No,Spring
2021-03-23,18-22,13,Tuesday,23,3,Low,None,Medium,1,No,0,No,Spring
2021-03-23,22-2,0,Tuesday,23,3,Low,None,Medium,0,No,0,No,Spring
2021-03-24,2-6,0,Wednesday,24,3,Low,None,Medium,0,No,0,No,Spring
2021-03-24,6-10,3,Wednesday,24,3,Low,None,Medium,0,No,0,No,Spring
2021-03-24,10-14,6,Wednesday,24,3,Low,None,Medium,1,No,0,No,Spring
2021-03-24,14-18,8,Wednesday,24,3,Low,None,Medium,1,No,0,No,Spring
2021-03-24,18-22,11,Wednesday,24,3,Low,None,Medium,1,No,0,No,Spring
2021-03-24,22-2,0,Wednesday,24,3,Low,None,Medium,0,No,0,No,Spring
2021-03-25,2-6,0,Thursday,25,3,Low,None,Medium,0,No,0,No,Spring
2021-03-25,6-10,6,Thursday,25,3,Low,None,Medium,1,No,0,No,Spring
2021-03-25,10-14,9,Thursday,25,3,Low,None,Medium,1,No,0,No,Spring
2021-03-25,14-18,8,Thursday,25,3,Low,None,Medium,1,No,0,No,Spring
2021-03-25,18-22,10,Thursday,25,3,Low,None,Medium,1,No,0,No,Spring
2021-03-25,22-2,0,Thursday,25,3,Low,None,Medium,0,No,0,No,Spring
2021-03-26,2-6,0,Friday,26,3,Low,None,High,0,No,0,No,Spring
2021-03-26,6-10,7,Friday,26,3,Low,None,High,1,No,0,No,Spring
2021-03-26,10-14,4,Friday,26,3,Low,None,High,1,No,0,No,Spring
2021-03-26,14-18,10,Friday,26,3,Low,None,High,1,No,0,No,Spring
2021-03-26,18-22,11,Friday,26,3,Low,None,High,1,No,0,No,Spring
2021-03-26,22-2,2,Friday,26,3,Low,None,High,0,No,0,No,Spring
2021-03-27,2-6,0,Saturday,27,3,Low,None,Medium,0,Yes,0,No,Spring
2021-03-27,6-10,2,Saturday,27,3,Low,None,Medium,0,Yes,0,No,Spring
2021-03-27,10-14,7,Saturday,27,3,Low,None,Medium,1,Yes,0,No,Spring
2021-03-27,14-18,10,Saturday,27,3,Low,None,Medium,1,Yes,0,No,Spring
2021-03-27,18-22,4,Saturday,27,3,Low,None,Medium,1,Yes,0,No,Spring
2021-03-27,22-2,1,Saturday,27,3,Low,None,Medium,0,Yes,0,No,Spring
2021-03-28,2-6,0,Sunday,28,3,Low,None,Medium,0,Yes,0,Yes,Spring
2021-03-28,6-10,3,Sunday,28,3,Low,None,Medium,0,Yes,0,Yes,Spring
2021-03-28,10-14,3,Sunday,28,3,Low,None,Medium,0,Yes,0,Yes,Spring
2021-03-28,14-18,5,Sunday,28,3,Low,None,Medium,1,Yes,0,Yes,Spring
2021-03-28,18-22,7,Sunday,28,3,Low,None,Medium,1,Yes,0,Yes,Spring
2021-03-28,22-2,0,Sunday,28,3,Low,None,Medium,0,Yes,0,Yes,Spring
2021-03-29,2-6,0,Monday,29,3,Low,None,Medium,0,No,1,No,Spring
2021-03-29,6-10,4,Monday,29,3,Low,None,Medium,1,No,1,No,Spring
2021-03-29,10-14,5,Monday,29,3,Low,None,Medium,1,No,1,No,Spring
2021-03-29,14-18,8,Monday,29,3,Low,None,Medium,1,No,1,No,Spring
2021-03-29,18-22,6,Monday,29,3,Low,None,Medium,1,No,1,No,Spring
2021-03-29,22-2,0,Monday,29,3,Low,None,Medium,0,No,1,No,Spring
2021-03-30,2-6,0,Tuesday,30,3,Low,None,Medium,0,No,1,No,Spring
2021-03-30,6-10,2,Tuesday,30,3,Low,None,Medium,0,No,1,No,Spring
2021-03-30,10-14,6,Tuesday,30,3,Low,None,Medium,1,No,1,No,Spring
2021-03-30,14-18,2,Tuesday,30,3,Low,None,Medium,0,No,1,No,Spring
2021-03-30,18-22,6,Tuesday,30,3,Low,None,Medium,1,No,1,No,Spring
2021-03-30,22-2,0,Tuesday,30,3,Low,None,Medium,0,No,1,No,Spring
2021-03-31,2-6,0,Wednesday,31,3,Low,None,Medium,0,No,1,No,Spring
2021-03-31,6-10,0,Wednesday,31,3,Low,None,Medium,0,No,1,No,Spring
2021-03-31,10-14,5,Wednesday,31,3,Low,None,Medium,1,No,1,No,Spring
2021-03-31,14-18,5,Wednesday,31,3,Low,None,Medium,1,No,1,No,Spring
2021-03-31,18-22,8,Wednesday,31,3,Low,None,Medium,1,No,1,No,Spring
2021-03-31,22-2,0,Wednesday,31,3,Low,None,Medium,0,No,1,No,Spring
2021-04-01,2-6,0,Thursday,1,4,Medium,None,Medium,0,No,1,No,Spring
2021-04-01,6-10,2,Thursday,1,4,Medium,None,Medium,0,No,1,No,Spring
2021-04-01,10-14,8,Thursday,1,4,Medium,None,Medium,1,No,1,No,Spring
2021-04-01,14-18,9,Thursday,1,4,Medium,None,Medium,1,No,1,No,Spring
2021-04-01,18-22,8,Thursday,1,4,Medium,None,Medium,1,No,1,No,Spring
2021-04-01,22-2,4,Thursday,1,4,Medium,None,Medium,1,No,1,No,Spring
2021-04-02,2-6,0,Friday,2,4,Medium,None,High,0,No,1,No,Spring
2021-04-02,6-10,1,Friday,2,4,Medium,None,High,0,No,1,No,Spring
2021-04-02,10-14,1,Friday,2,4,Medium,None,High,0,No,1,No,Spring
2021-04-02,14-18,1,Friday,2,4,Medium,None,High,0,No,1,No,Spring
2021-04-02,18-22,2,Friday,2,4,Medium,None,High,0,No,1,No,Spring
2021-04-02,22-2,1,Friday,2,4,Medium,None,High,0,No,1,No,Spring
2021-04-03,2-6,0,Saturday,3,4,Medium,None,Medium,0,Yes,1,No,Spring
2021-04-03,6-10,2,Saturday,3,4,Medium,None,Medium,0,Yes,1,No,Spring
2021-04-03,10-14,0,Saturday,3,4,Medium,None,Medium,0,Yes,1,No,Spring
2021-04-03,14-18,5,Saturday,3,4,Medium,None,Medium,1,Yes,1,No,Spring
2021-04-03,18-22,3,Saturday,3,4,Medium,None,Medium,0,Yes,1,No,Spring
2021-04-03,22-2,1,Saturday,3,4,Medium,None,Medium,0,Yes,1,No,Spring
2021-04-04,2-6,0,Sunday,4,4,Medium,None,Medium,0,Yes,1,Yes,Spring
2021-04-04,6-10,0,Sunday,4,4,Medium,None,Medium,0,Yes,1,Yes,Spring
2021-04-04,10-14,1,Sunday,4,4,Medium,None,Medium,0,Yes,1,Yes,Spring
2021-04-04,14-18,1,Sunday,4,4,Medium,None,Medium,0,Yes,1,Yes,Spring
2021-04-04,18-22,4,Sunday,4,4,Medium,None,Medium,1,Yes,1,Yes,Spring
2021-04-04,22-2,1,Sunday,4,4,Medium,None,Medium,0,Yes,1,Yes,Spring
2021-04-05,2-6,0,Monday,5,4,Medium,None,High,0,No,1,No,Spring
2021-04-05,6-10,0,Monday,5,4,Medium,None,High,0,No,1,No,Spring
2021-04-05,10-14,5,Monday,5,4,Medium,None,High,1,No,1,No,Spring
2021-04-05,14-18,1,Monday,5,4,Medium,None,High,0,No,1,No,Spring
2021-04-05,18-22,1,Monday,5,4,Medium,None,High,0,No,1,No,Spring
2021-04-05,22-2,0,Monday,5,4,Medium,None,High,0,No,1,No,Spring
2021-04-06,2-6,0,Tuesday,6,4,Low,Low,Medium,0,No,1,No,Spring
2021-04-06,6-10,6,Tuesday,6,4,Low,Low,Medium,1,No,1,No,Spring
2021-04-06,10-14,2,Tuesday,6,4,Low,Low,Medium,0,No,1,No,Spring
2021-04-06,14-18,6,Tuesday,6,4,Low,Low,Medium,1,No,1,No,Spring
2021-04-06,18-22,5,Tuesday,6,4,Low,Low,Medium,1,No,1,No,Spring
2021-04-06,22-2,0,Tuesday,6,4,Low,Low,Medium,0,No,1,No,Spring
2021-04-07,2-6,0,Wednesday,7,4,Low,Low,Medium,0,No,1,No,Spring
2021-04-07,6-10,1,Wednesday,7,4,Low,Low,Medium,0,No,1,No,Spring
2021-04-07,10-14,6,Wednesday,7,4,Low,Low,Medium,1,No,1,No,Spring
2021-04-07,14-18,5,Wednesday,7,4,Low,Low,Medium,1,No,1,No,Spring
2021-04-07,18-22,10,Wednesday,7,4,Low,Low,Medium,1,No,1,No,Spring
2021-04-07,22-2,0,Wednesday,7,4,Low,Low,Medium,0,No,1,No,Spring
2021-04-08,2-6,0,Thursday,8,4,Low,None,High,0,No,1,No,Spring
2021-04-08,6-10,1,Thursday,8,4,Low,None,High,0,No,1,No,Spring
2021-04-08,10-14,7,Thursday,8,4,Low,None,High,1,No,1,No,Spring
2021-04-08,14-18,10,Thursday,8,4,Low,None,High,1,No,1,No,Spring
2021-04-08,18-22,12,Thursday,8,4,Low,None,High,1,No,1,No,Spring
2021-04-08,22-2,0,Thursday,8,4,Low,None,High,0,No,1,No,Spring
2021-04-09,2-6,0,Friday,9,4,Low,None,Medium,0,No,1,No,Spring
2021-04-09,6-10,5,Friday,9,4,Low,None,Medium,1,No,1,No,Spring
2021-04-09,10-14,6,Friday,9,4,Low,None,Medium,1,No,1,No,Spring
2021-04-09,14-18,18,Friday,9,4,Low,None,Medium,1,No,1,No,Spring
2021-04-09,18-22,12,Friday,9,4,Low,None,Medium,1,No,1,No,Spring
2021-04-09,22-2,1,Friday,9,4,Low,None,Medium,0,No,1,No,Spring
2021-04-10,2-6,0,Saturday,10,4,Low,Low,Medium,0,Yes,1,No,Spring
2021-04-10,6-10,1,Saturday,10,4,Low,Low,Medium,0,Yes,1,No,Spring
2021-04-10,10-14,6,Saturday,10,4,Low,Low,Medium,1,Yes,1,No,Spring
2021-04-10,14-18,6,Saturday,10,4,Low,Low,Medium,1,Yes,1,No,Spring
2021-04-10,18-22,8,Saturday,10,4,Low,Low,Medium,1,Yes,1,No,Spring
2021-04-10,22-2,2,Saturday,10,4,Low,Low,Medium,0,Yes,1,No,Spring
2021-04-11,2-6,0,Sunday,11,4,Low,Low,Medium,0,Yes,1,Yes,Spring
2021-04-11,6-10,3,Sunday,11,4,Low,Low,Medium,0,Yes,1,Yes,Spring
2021-04-11,10-14,5,Sunday,11,4,Low,Low,Medium,1,Yes,1,Yes,Spring
2021-04-11,14-18,1,Sunday,11,4,Low,Low,Medium,0,Yes,1,Yes,Spring
2021-04-11,18-22,2,Sunday,11,4,Low,Low,Medium,0,Yes,1,Yes,Spring
2021-04-11,22-2,0,Sunday,11,4,Low,Low,Medium,0,Yes,1,Yes,Spring
2021-04-12,2-6,0,Monday,12,4,Low,Medium,High,0,No,1,No,Spring
2021-04-12,6-10,2,Monday,12,4,Low,Medium,High,0,No,1,No,Spring
2021-04-12,10-14,6,Monday,12,4,Low,Medium,High,1,No,1,No,Spring
2021-04-12,14-18,7,Monday,12,4,Low,Medium,High,1,No,1,No,Spring
2021-04-12,18-22,7,Monday,12,4,Low,Medium,High,1,No,1,No,Spring
2021-04-12,22-2,0,Monday,12,4,Low,Medium,High,0,No,1,No,Spring
2021-04-13,2-6,0,Tuesday,13,4,Low,None,Medium,0,No,1,No,Spring
2021-04-13,6-10,4,Tuesday,13,4,Low,None,Medium,1,No,1,No,Spring
2021-04-13,10-14,1,Tuesday,13,4,Low,None,Medium,0,No,1,No,Spring
2021-04-13,14-18,3,Tuesday,13,4,Low,None,Medium,0,No,1,No,Spring
2021-04-13,18-22,11,Tuesday,13,4,Low,None,Medium,1,No,1,No,Spring
2021-04-13,22-2,1,Tuesday,13,4,Low,None,Medium,0,No,1,No,Spring
2021-04-14,2-6,0,Wednesday,14,4,Low,None,High,0,No,1,No,Spring
2021-04-14,6-10,9,Wednesday,14,4,Low,None,High,1,No,1,No,Spring
2021-04-14,10-14,3,Wednesday,14,4,Low,None,High,0,No,1,No,Spring
2021-04-14,14-18,1,Wednesday,14,4,Low,None,High,0,No,1,No,Spring
2021-04-14,18-22,8,Wednesday,14,4,Low,None,High,1,No,1,No,Spring
2021-04-14,22-2,0,Wednesday,14,4,Low,None,High,0,No,1,No,Spring
2021-04-15,2-6,0,Thursday,15,4,Low,None,High,0,No,1,No,Spring
2021-04-15,6-10,3,Thursday,15,4,Low,None,High,0,No,1,No,Spring
2021-04-15,10-14,6,Thursday,15,4,Low,None,High,1,No,1,No,Spring
2021-04-15,14-18,9,Thursday,15,4,Low,None,High,1,No,1,No,Spring
2021-04-15,18-22,14,Thursday,15,4,Low,None,High,1,No,1,No,Spring
2021-04-15,22-2,0,Thursday,15,4,Low,None,High,0,No,1,No,Spring
2021-04-16,2-6,0,Friday,16,4,Low,Low,High,0,No,1,No,Spring
2021-04-16,6-10,5,Friday,16,4,Low,Low,High,1,No,1,No,Spring
2021-04-16,10-14,10,Friday,16,4,Low,Low,High,1,No,1,No,Spring
2021-04-16,14-18,21,Friday,16,4,Low,Low,High,1,No,1,No,Spring
2021-04-16,18-22,7,Friday,16,4,Low,Low,High,1,No,1,No,Spring
2021-04-16,22-2,0,Friday,16,4,Low,Low,High,0,No,1,No,Spring
2021-04-17,2-6,0,Saturday,17,4,Low,None,High,0,Yes,1,No,Spring
2021-04-17,6-10,0,Saturday,17,4,Low,None,High,0,Yes,1,No,Spring
