Day,Time_Segment,Accidents,Week_day,Day_month,Month,Exceeds Threshold,Holiday,Vacation_week,Weekend Return,Season
2023-03-08,14-18,4,Wednesday,8,3,1,No,0,No,Spring
2023-03-08,18-22,6,Wednesday,8,3,1,No,0,No,Spring
2023-03-08,22-2,3,Wednesday,8,3,0,No,0,No,Spring
2023-03-09,2-6,0,Thursday,9,3,0,No,0,No,Spring
2023-03-09,6-10,4,Thursday,9,3,1,No,0,No,Spring
2023-03-09,10-14,8,Thursday,9,3,1,No,0,No,Spring
2023-03-09,14-18,3,Thursday,9,3,0,No,0,No,Spring
2023-03-09,18-22,4,Thursday,9,3,1,No,0,No,Spring
2023-03-09,22-2,2,Thursday,9,3,0,No,0,No,Spring
2023-03-10,2-6,0,Friday,10,3,0,No,0,No,Spring
2023-03-10,6-10,2,Friday,10,3,0,No,0,No,Spring
2023-03-10,10-14,7,Friday,10,3,1,No,0,No,Spring
2023-03-10,14-18,11,Friday,10,3,1,No,0,No,Spring
2023-03-10,18-22,5,Friday,10,3,1,No,0,No,Spring
2023-03-10,22-2,0,Friday,10,3,0,No,0,No,Spring
2023-03-11,2-6,0,Saturday,11,3,0,Yes,0,No,Spring
2023-03-11,6-10,0,Saturday,11,3,0,Yes,0,No,Spring
2023-03-11,10-14,4,Saturday,11,3,1,Yes,0,No,Spring
2023-03-11,14-18,8,Saturday,11,3,1,Yes,0,No,Spring
2023-03-11,18-22,0,Saturday,11,3,0,Yes,0,No,Spring
2023-03-11,22-2,6,Saturday,11,3,1,Yes,0,No,Spring
2023-03-12,2-6,0,Sunday,12,3,0,Yes,0,Yes,Spring
2023-03-12,6-10,0,Sunday,12,3,0,Yes,0,Yes,Spring
2023-03-12,10-14,3,Sunday,12,3,0,Yes,0,Yes,Spring
2023-03-12,14-18,1,Sunday,12,3,0,Yes,0,Yes,Spring
2023-03-12,18-22,2,Sunday,12,3,0,Yes,0,Yes,Spring
2023-03-12,22-2,0,Sunday,12,3,0,Yes,0,Yes,Spring
2023-03-13,2-6,0,Monday,13,3,0,No,0,No,Spring
2023-03-13,6-10,10,Monday,13,3,1,No,0,No,Spring
2023-03-13,10-14,4,Monday,13,3,1,No,0,No,Spring
2023-03-13,14-18,7,Monday,13,3,1,No,0,No,Spring
2023-03-13,18-22,3,Monday,13,3,0,No,0,No,Spring
2023-03-13,22-2,4,Monday,13,3,1,No,0,No,Spring
2023-03-14,2-6,0,Tuesday,14,3,0,No,0,No,Spring
2023-03-14,6-10,4,Tuesday,14,3,1,No,0,No,Spring
2023-03-14,10-14,5,Tuesday,14,3,1,No,0,No,Spring
2023-03-14,14-18,6,Tuesday,14,3,1,No,0,No,Spring
2023-03-14,18-22,4,Tuesday,14,3,1,No,0,No,Spring
2023-03-14,22-2,1,Tuesday,14,3,0,No,0,No,Spring
2023-03-15,2-6,0,Wednesday,15,3,0,No,0,No,Spring
2023-03-15,6-10,2,Wednesday,15,3,0,No,0,No,Spring
2023-03-15,10-14,1,Wednesday,15,3,0,No,0,No,Spring
2023-03-15,14-18,2,Wednesday,15,3,0,No,0,No,Spring
2023-03-15,18-22,5,Wednesday,15,3,1,No,0,No,Spring
2023-03-15,22-2,0,Wednesday,15,3,0,No,0,No,Spring
2023-03-16,2-6,0,Thursday,16,3,0,No,0,No,Spring
2023-03-16,6-10,2,Thursday,16,3,0,No,0,No,Spring
2023-03-16,10-14,8,Thursday,16,3,1,No,0,No,Spring
2023-03-16,14-18,4,Thursday,16,3,1,No,0,No,Spring
2023-03-16,18-22,3,Thursday,16,3,0,No,0,No,Spring
2023-03-16,22-2,2,Thursday,16,3,0,No,0,No,Spring
2023-03-17,2-6,0,Friday,17,3,0,No,0,No,Spring
2023-03-17,6-10,7,Friday,17,3,1,No,0,No,Spring
2023-03-17,10-14,9,Friday,17,3,1,No,0,No,Spring
2023-03-17,14-18,8,Friday,17,3,1,No,0,No,Spring
2023-03-17,18-22,8,Friday,17,3,1,No,0,No,Spring
2023-03-17,22-2,0,Friday,17,3,0,No,0,No,Spring
2023-03-18,2-6,0,Saturday,18,3,0,Yes,0,No,Spring
2023-03-18,6-10,1,Saturday,18,3,0,Yes,0,No,Spring
2023-03-18,10-14,7,Saturday,18,3,1,Yes,0,No,Spring
2023-03-18,14-18,1,Saturday,18,3,0,Yes,0,No,Spring
2023-03-18,18-22,3,Saturday,18,3,0,Yes,0,No,Spring
2023-03-18,22-2,0,Saturday,18,3,0,Yes,0,No,Spring
2023-03-19,2-6,0,Sunday,19,3,0,Yes,0,Yes,Spring
2023-03-19,6-10,2,Sunday,19,3,0,Yes,0,Yes,Spring
2023-03-19,10-14,0,Sunday,19,3,0,Yes,0,Yes,Spring
2023-03-19,14-18,0,Sunday,19,3,0,Yes,0,Yes,Spring
2023-03-19,18-22,12,Sunday,19,3,1,Yes,0,Yes,Spring
2023-03-19,22-2,1,Sunday,19,3,0,Yes,0,Yes,Spring
2023-03-20,2-6,0,Monday,20,3,0,No,0,No,Spring
2023-03-20,6-10,5,Monday,20,3,1,No,0,No,Spring
2023-03-20,10-14,8,Monday,20,3,1,No,0,No,Spring
2023-03-20,14-18,8,Monday,20,3,1,No,0,No,Spring
2023-03-20,18-22,5,Monday,20,3,1,No,0,No,Spring
2023-03-20,22-2,1,Monday,20,3,0,No,0,No,Spring
2023-03-21,2-6,0,Tuesday,21,3,0,No,0,No,Spring
2023-03-21,6-10,2,Tuesday,21,3,0,No,0,No,Spring
2023-03-21,10-14,7,Tuesday,21,3,1,No,0,No,Spring
2023-03-21,14-18,9,Tuesday,21,3,1,No,0,No,Spring
2023-03-21,18-22,10,Tuesday,21,3,1,No,0,No,Spring
2023-03-21,22-2,1,Tuesday,21,3,0,No,0,No,Spring
2023-03-22,2-6,0,Wednesday,22,3,0,No,0,No,Spring
2023-03-22,6-10,2,Wednesday,22,3,0,No,0,No,Spring
2023-03-22,10-14,3,Wednesday,22,3,0,No,0,No,Spring
2023-03-22,14-18,7,Wednesday,22,3,1,No,0,No,Spring
2023-03-22,18-22,12,Wednesday,22,3,1,No,0,No,Spring
2023-03-22,22-2,0,Wednesday,22,3,0,No,0,No,Spring
2023-03-23,2-6,0,Thursday,23,3,0,No,0,No,Spring
2023-03-23,6-10,5,Thursday,23,3,1,No,0,No,Spring
2023-03-23,10-14,7,Thursday,23,3,1,No,0,No,Spring
2023-03-23,14-18,12,Thursday,23,3,1,No,0,No,Spring
2023-03-23,18-22,10,Thursday,23,3,1,No,0,No,Spring
2023-03-23,22-2,2,Thursday,23,3,0,No,0,No,Spring
2023-03-24,2-6,0,Friday,24,3,0,No,0,No,Spring
2023-03-24,6-10,3,Friday,24,3,0,No,0,No,Spring
2023-03-24,10-14,4,Friday,24,3,1,No,0,No,Spring
2023-03-24,14-18,8,Friday,24,3,1,No,0,No,Spring
2023-03-24,18-22,2,Friday,24,3,0,No,0,No,Spring
2023-03-24,22-2,0,Friday,24,3,0,No,0,No,Spring
2023-03-25,2-6,0,Saturday,25,3,0,Yes,0,No,Spring
2023-03-25,6-10,1,Saturday,25,3,0,Yes,0,No,Spring
2023-03-25,10-14,6,Saturday,25,3,1,Yes,0,No,Spring
2023-03-25,14-18,4,Saturday,25,3,1,Yes,0,No,Spring
2023-03-25,18-22,4,Saturday,25,3,1,Yes,0,No,Spring
2023-03-25,22-2,1,Saturday,25,3,0,Yes,0,No,Spring
2023-03-26,2-6,0,Sunday,26,3,0,Yes,0,Yes,Spring
2023-03-26,6-10,2,Sunday,26,3,0,Yes,0,Yes,Spring
2023-03-26,10-14,3,Sunday,26,3,0,Yes,0,Yes,Spring
2023-03-26,14-18,6,Sunday,26,3,1,Yes,0,Yes,Spring
2023-03-26,18-22,0,Sunday,26,3,0,Yes,0,Yes,Spring
2023-03-26,22-2,6,Sunday,26,3,1,Yes,0,Yes,Spring
2023-03-27,2-6,0,Monday,27,3,0,No,0,No,Spring
2023-03-27,6-10,3,Monday,27,3,0,No,0,No,Spring
2023-03-27,10-14,5,Monday,27,3,1,No,0,No,Spring
2023-03-27,14-18,7,Monday,27,3,1,No,0,No,Spring
2023-03-27,18-22,2,Monday,27,3,0,No,0,No,Spring
2023-03-27,22-2,3,Monday,27,3,0,No,0,No,Spring
2023-03-28,2-6,0,Tuesday,28,3,0,No,0,No,Spring
2023-03-28,6-10,2,Tuesday,28,3,0,No,0,No,Spring
2023-03-28,10-14,14,Tuesday,28,3,1,No,0,No,Spring
2023-03-28,14-18,2,Tuesday,28,3,0,No,0,No,Spring
2023-03-28,18-22,9,Tuesday,28,3,1,No,0,No,Spring
2023-03-28,22-2,1,Tuesday,28,3,0,No,0,No,Spring
2023-03-29,2-6,0,Wednesday,29,3,0,No,0,No,Spring
2023-03-29,6-10,2,Wednesday,29,3,0,No,0,No,Spring
2023-03-29,10-14,7,Wednesday,29,3,1,No,0,No,Spring
2023-03-29,14-18,6,Wednesday,29,3,1,No,0,No,Spring
2023-03-29,18-22,4,Wednesday,29,3,1,No,0,No,Spring
2023-03-29,22-2,1,Wednesday,29,3,0,No,0,No,Spring
2023-03-30,2-6,0,Thursday,30,3,0,No,0,No,Spring
2023-03-30,6-10,9,Thursday,30,3,1,No,0,No,Spring
2023-03-30,10-14,8,Thursday,30,3,1,No,0,No,Spring
2023-03-30,14-18,8,Thursday,30,3,1,No,0,No,Spring
2023-03-30,18-22,5,Thursday,30,3,1,No,0,No,Spring
2023-03-30,22-2,1,Thursday,30,3,0,No,0,No,Spring
2023-03-31,2-6,0,Friday,31,3,0,No,0,No,Spring
2023-03-31,6-10,2,Friday,31,3,0,No,0,No,Spring
2023-03-31,10-14,6,Friday,31,3,1,No,0,No,Spring
2023-03-31,14-18,10,Friday,31,3,1,No,0,No,Spring
2023-03-31,18-22,8,Friday,31,3,1,No,0,No,Spring
2023-03-31,22-2,2,Friday,31,3,0,No,0,No,Spring
2023-04-01,2-6,0,Saturday,1,4,0,Yes,0,No,Spring
2023-04-01,6-10,2,Saturday,1,4,0,Yes,0,No,Spring
2023-04-01,10-14,5,Saturday,1,4,1,Yes,0,No,Spring
2023-04-01,14-18,2,Saturday,1,4,0,Yes,0,No,Spring
2023-04-01,18-22,6,Saturday,1,4,1,Yes,0,No,Spring
2023-04-01,22-2,6,Saturday,1,4,1,Yes,0,No,Spring
2023-04-02,2-6,0,Sunday,2,4,0,Yes,0,Yes,Spring
2023-04-02,6-10,2,Sunday,2,4,0,Yes,0,Yes,Spring
2023-04-02,10-14,0,Sunday,2,4,0,Yes,0,Yes,Spring
2023-04-02,14-18,0,Sunday,2,4,0,Yes,0,Yes,Spring
2023-04-02,18-22,0,Sunday,2,4,0,Yes,0,Yes,Spring
2023-04-02,22-2,3,Sunday,2,4,0,Yes,0,Yes,Spring
2023-04-03,2-6,0,Monday,3,4,0,No,1,No,Spring
2023-04-03,6-10,9,Monday,3,4,1,No,1,No,Spring
2023-04-03,10-14,9,Monday,3,4,1,No,1,No,Spring
2023-04-03,14-18,9,Monday,3,4,1,No,1,No,Spring
2023-04-03,18-22,9,Monday,3,4,1,No,1,No,Spring
2023-04-03,22-2,3,Monday,3,4,0,No,1,No,Spring
2023-04-04,2-6,0,Tuesday,4,4,0,No,1,No,Spring
2023-04-04,6-10,1,Tuesday,4,4,0,No,1,No,Spring
2023-04-04,10-14,8,Tuesday,4,4,1,No,1,No,Spring
2023-04-04,14-18,4,Tuesday,4,4,1,No,1,No,Spring
2023-04-04,18-22,4,Tuesday,4,4,1,No,1,No,Spring
2023-04-04,22-2,2,Tuesday,4,4,0,No,1,No,Spring
2023-04-05,2-6,0,Wednesday,5,4,0,No,1,No,Spring
2023-04-05,6-10,2,Wednesday,5,4,0,No,1,No,Spring
2023-04-05,10-14,9,Wednesday,5,4,1,No,1,No,Spring
2023-04-05,14-18,5,Wednesday,5,4,1,No,1,No,Spring
2023-04-05,18-22,0,Wednesday,5,4,0,No,1,No,Spring
2023-04-05,22-2,2,Wednesday,5,4,0,No,1,No,Spring
2023-04-06,2-6,0,Thursday,6,4,0,No,1,No,Spring
2023-04-06,6-10,2,Thursday,6,4,0,No,1,No,Spring
2023-04-06,10-14,3,Thursday,6,4,0,No,1,No,Spring
2023-04-06,14-18,6,Thursday,6,4,1,No,1,No,Spring
2023-04-06,18-22,3,Thursday,6,4,0,No,1,No,Spring
2023-04-06,22-2,2,Thursday,6,4,0,No,1,No,Spring
2023-04-07,2-6,0,Friday,7,4,0,No,1,No,Spring
2023-04-07,6-10,1,Friday,7,4,0,No,1,No,Spring
2023-04-07,10-14,4,Friday,7,4,1,No,1,No,Spring
2023-04-07,14-18,3,Friday,7,4,0,No,1,No,Spring
2023-04-07,18-22,6,Friday,7,4,1,No,1,No,Spring
2023-04-07,22-2,3,Friday,7,4,0,No,1,No,Spring
2023-04-08,2-6,0,Saturday,8,4,0,Yes,1,No,Spring
2023-04-08,6-10,2,Saturday,8,4,0,Yes,1,No,Spring
2023-04-08,10-14,3,Saturday,8,4,0,Yes,1,No,Spring
2023-04-08,14-18,1,Saturday,8,4,0,Yes,1,No,Spring
2023-04-08,18-22,10,Saturday,8,4,1,Yes,1,No,Spring
2023-04-08,22-2,2,Saturday,8,4,0,Yes,1,No,Spring
2023-04-09,2-6,0,Sunday,9,4,0,Yes,1,Yes,Spring
2023-04-09,6-10,1,Sunday,9,4,0,Yes,1,Yes,Spring
2023-04-09,10-14,2,Sunday,9,4,0,Yes,1,Yes,Spring
2023-04-09,14-18,4,Sunday,9,4,1,Yes,1,Yes,Spring
2023-04-09,18-22,1,Sunday,9,4,0,Yes,1,Yes,Spring
2023-04-09,22-2,2,Sunday,9,4,0,Yes,1,Yes,Spring
2023-04-10,2-6,0,Monday,10,4,0,No,1,No,Spring
2023-04-10,6-10,0,Monday,10,4,0,No,1,No,Spring
2023-04-10,10-14,1,Monday,10,4,0,No,1,No,Spring
2023-04-10,14-18,3,Monday,10,4,0,No,1,No,Spring
2023-04-10,18-22,6,Monday,10,4,1,No,1,No,Spring
2023-04-10,22-2,0,Monday,10,4,0,No,1,No,Spring
2023-04-11,2-6,0,Tuesday,11,4,0,No,1,No,Spring
2023-04-11,6-10,3,Tuesday,11,4,0,No,1,No,Spring
2023-04-11,10-14,6,Tuesday,11,4,1,No,1,No,Spring
2023-04-11,14-18,20,Tuesday,11,4,1,No,1,No,Spring
2023-04-11,18-22,11,Tuesday,11,4,1,No,1,No,Spring
2023-04-11,22-2,1,Tuesday,11,4,0,No,1,No,Spring
2023-04-12,2-6,0,Wednesday,12,4,0,No,1,No,Spring
2023-04-12,6-10,6,Wednesday,12,4,1,No,1,No,Spring
2023-04-12,10-14,16,Wednesday,12,4,1,No,1,No,Spring
2023-04-12,14-18,8,Wednesday,12,4,1,No,1,No,Spring
2023-04-12,18-22,9,Wednesday,12,4,1,No,1,No,Spring
2023-04-12,22-2,2,Wednesday,12,4,0,No,1,No,Spring
2023-04-13,2-6,0,Thursday,13,4,0,No,1,No,Spring
2023-04-13,6-10,5,Thursday,13,4,1,No,1,No,Spring
2023-04-13,10-14,5,Thursday,13,4,1,No,1,No,Spring
2023-04-13,14-18,7,Thursday,13,4,1,No,1,No,Spring
2023-04-13,18-22,6,Thursday,13,4,1,No,1,No,Spring
2023-04-13,22-2,5,Thursday,13,4,1,No,1,No,Spring
2023-04-14,2-6,0,Friday,14,4,0,No,1,No,Spring
2023-04-14,6-10,3,Friday,14,4,0,No,1,No,Spring
2023-04-14,10-14,4,Friday,14,4,1,No,1,No,Spring
2023-04-14,14-18,4,Friday,14,4,1,No,1,No,Spring
2023-04-14,18-22,7,Friday,14,4,1,No,1,No,Spring
2023-04-14,22-2,0,Friday,14,4,0,No,1,No,Spring
2023-04-15,2-6,0,Saturday,15,4,0,Yes,1,No,Spring
2023-04-15,6-10,2,Saturday,15,4,0,Yes,1,No,Spring
2023-04-15,10-14,5,Saturday,15,4,1,Yes,1,No,Spring
2023-04-15,14-18,9,Saturday,15,4,1,Yes,1,No,Spring
2023-04-15,18-22,5,Saturday,15,4,1,Yes,1,No,Spring
2023-04-15,22-2,1,Saturday,15,4,0,Yes,1,No,Spring
2023-04-16,2-6,0,Sunday,16,4,0,Yes,1,Yes,Spring
2023-04-16,6-10,1,Sunday,16,4,0,Yes,1,Yes,Spring
2023-04-16,10-14,10,Sunday,16,4,1,Yes,1,Yes,Spring
2023-04-16,14-18,0,Sunday,16,4,0,Yes,1,Yes,Spring
2023-04-16,18-22,6,Sunday,16,4,1,Yes,1,Yes,Spring
2023-04-16,22-2,0,Sunday,16,4,0,Yes,1,Yes,Spring
2023-04-17,2-6,0,Monday,17,4,0,No,0,No,Spring
2023-04-17,6-10,13,Monday,17,4,1,No,0,No,Spring
2023-04-17,10-14,9,Monday,17,4,1,No,0,No,Spring
2023-04-17,14-18,6,Monday,17,4,1,No,0,No,Spring
2023-04-17,18-22,2,Monday,17,4,0,No,0,No,Spring
2023-04-17,22-2,4,Monday,17,4,1,No,0,No,Spring
2023-04-18,2-6,0,Tuesday,18,4,0,No,0,No,Spring
2023-04-18,6-10,2,Tuesday,18,4,0,No,0,No,Spring
2023-04-18,10-14,4,Tuesday,18,4,1,No,0,No,Spring
2023-04-18,14-18,16,Tuesday,18,4,1,No,0,No,Spring
2023-04-18,18-22,3,Tuesday,18,4,0,No,0,No,Spring
2023-04-18,22-2,0,Tuesday,18,4,0,No,0,No,Spring
2023-04-19,2-6,0,Wednesday,19,4,0,No,0,No,Spring
2023-04-19,6-10,6,Wednesday,19,4,1,No,0,No,Spring
2023-04-19,10-14,3,Wednesday,19,4,0,No,0,No,Spring
2023-04-19,14-18,6,Wednesday,19,4,1,No,0,No,Spring
2023-04-19,18-22,7,Wednesday,19,4,1,No,0,No,Spring
2023-04-19,22-2,1,Wednesday,19,4,0,No,0,No,Spring
2023-04-20,2-6,0,Thursday,20,4,0,No,0,No,Spring
2023-04-20,6-10,5,Thursday,20,4,1,No,0,No,Spring
2023-04-20,10-14,4,Thursday,20,4,1,No,0,No,Spring
2023-04-20,14-18,11,Thursday,20,4,1,No,0,No,Spring
2023-04-20,18-22,8,Thursday,20,4,1,No,0,No,Spring
2023-04-20,22-2,4,Thursday,20,4,1,No,0,No,Spring
2023-04-21,2-6,0,Friday,21,4,0,No,0,No,Spring
2023-04-21,6-10,2,Friday,21,4,0,No,0,No,Spring
2023-04-21,10-14,6,Friday,21,4,1,No,0,No,Spring
2023-04-21,14-18,16,Friday,21,4,1,No,0,No,Spring
2023-04-21,18-22,14,Friday,21,4,1,No,0,No,Spring
2023-04-21,22-2,1,Friday,21,4,0,No,0,No,Spring
2023-04-22,2-6,0,Saturday,22,4,0,Yes,0,No,Spring
2023-04-22,6-10,0,Saturday,22,4,0,Yes,0,No,Spring
2023-04-22,10-14,11,Saturday,22,4,1,Yes,0,No,Spring
2023-04-22,14-18,7,Saturday,22,4,1,Yes,0,No,Spring
2023-04-22,18-22,5,Saturday,22,4,1,Yes,0,No,Spring
2023-04-22,22-2,6,Saturday,22,4,1,Yes,0,No,Spring
2023-04-23,2-6,0,Sunday,23,4,0,Yes,0,Yes,Spring
2023-04-23,6-10,1,Sunday,23,4,0,Yes,0,Yes,Spring
2023-04-23,10-14,6,Sunday,23,4,1,Yes,0,Yes,Spring
2023-04-23,14-18,7,Sunday,23,4,1,Yes,0,Yes,Spring
2023-04-23,18-22,6,Sunday,23,4,1,Yes,0,Yes,Spring
2023-04-23,22-2,4,Sunday,23,4,1,Yes,0,Yes,Spring
2023-04-24,2-6,0,Monday,24,4,0,No,0,No,Spring
2023-04-24,6-10,7,Monday,24,4,1,No,0,No,Spring
2023-04-24,10-14,12,Monday,24,4,1,No,0,No,Spring
2023-04-24,14-18,13,Monday,24,4,1,No,0,No,Spring
2023-04-24,18-22,7,Monday,24,4,1,No,0,No,Spring
2023-04-24,22-2,2,Monday,24,4,0,No,0,No,Spring
2023-04-25,2-6,0,Tuesday,25,4,0,No,0,No,Spring
2023-04-25,6-10,8,Tuesday,25,4,1,No,0,No,Spring
2023-04-25,10-14,6,Tuesday,25,4,1,No,0,No,Spring
2023-04-25,14-18,5,Tuesday,25,4,1,No,0,No,Spring
2023-04-25,18-22,7,Tuesday,25,4,1,No,0,No,Spring
2023-04-25,22-2,3,Tuesday,25,4,0,No,0,No,Spring
2023-04-26,2-6,0,Wednesday,26,4,0,No,0,No,Spring
2023-04-26,6-10,13,Wednesday,26,4,1,No,0,No,Spring
2023-04-26,10-14,8,Wednesday,26,4,1,No,0,No,Spring
2023-04-26,14-18,12,Wednesday,26,4,1,No,0,No,Spring
2023-04-26,18-22,12,Wednesday,26,4,1,No,0,No,Spring
2023-04-26,22-2,1,Wednesday,26,4,0,No,0,No,Spring
2023-04-27,2-6,0,Thursday,27,4,0,No,0,No,Spring
2023-04-27,6-10,2,Thursday,27,4,0,No,0,No,Spring
2023-04-27,10-14,10,Thursday,27,4,1,No,0,No,Spring
2023-04-27,14-18,15,Thursday,27,4,1,No,0,No,Spring
2023-04-27,18-22,8,Thursday,27,4,1,No,0,No,Spring
2023-04-27,22-2,0,Thursday,27,4,0,No,0,No,Spring
2023-04-28,2-6,0,Friday,28,4,0,No,0,No,Spring
2023-04-28,6-10,4,Friday,28,4,1,No,0,No,Spring
2023-04-28,10-14,5,Friday,28,4,1,No,0,No,Spring
2023-04-28,14-18,4,Friday,28,4,1,No,0,No,Spring
2023-04-28,18-22,7,Friday,28,4,1,No,0,No,Spring
2023-04-28,22-2,1,Friday,28,4,0,No,0,No,Spring
2023-04-29,2-6,0,Saturday,29,4,0,Yes,0,No,Spring
2023-04-29,6-10,2,Saturday,29,4,0,Yes,0,No,Spring
2023-04-29,10-14,8,Saturday,29,4,1,Yes,0,No,Spring
2023-04-29,14-18,4,Saturday,29,4,1,Yes,0,No,Spring
2023-04-29,18-22,5,Saturday,29,4,1,Yes,0,No,Spring
2023-04-29,22-2,4,Saturday,29,4,1,Yes,0,No,Spring
2023-04-30,2-6,0,Sunday,30,4,0,Yes,0,Yes,Spring
2023-04-30,6-10,2,Sunday,30,4,0,Yes,0,Yes,Spring
2023-04-30,10-14,4,Sunday,30,4,1,Yes,0,Yes,Spring
2023-04-30,14-18,4,Sunday,30,4,1,Yes,0,Yes,Spring
2023-04-30,18-22,3,Sunday,30,4,0,Yes,0,Yes,Spring
2023-04-30,22-2,1,Sunday,30,4,0,Yes,0,Yes,Spring
2023-05-01,2-6,0,Monday,1,5,0,No,1,No,Spring
2023-05-01,6-10,6,Monday,1,5,1,No,1,No,Spring
2023-05-01,10-14,1,Monday,1,5,0,No,1,No,Spring
2023-05-01,14-18,3,Monday,1,5,0,No,1,No,Spring
2023-05-01,18-22,5,Monday,1,5,1,No,1,No,Spring
2023-05-01,22-2,0,Monday,1,5,0,No,1,No,Spring
2023-05-02,2-6,0,Tuesday,2,5,0,No,1,No,Spring
2023-05-02,6-10,3,Tuesday,2,5,0,No,1,No,Spring
2023-05-02,10-14,4,Tuesday,2,5,1,No,1,No,Spring
2023-05-02,14-18,11,Tuesday,2,5,1,No,1,No,Spring
2023-05-02,18-22,7,Tuesday,2,5,1,No,1,No,Spring
2023-05-02,22-2,4,Tuesday,2,5,1,No,1,No,Spring
2023-05-03,2-6,0,Wednesday,3,5,0,No,1,No,Spring
2023-05-03,6-10,6,Wednesday,3,5,1,No,1,No,Spring
2023-05-03,10-14,7,Wednesday,3,5,1,No,1,No,Spring
2023-05-03,14-18,12,Wednesday,3,5,1,No,1,No,Spring
2023-05-03,18-22,12,Wednesday,3,5,1,No,1,No,Spring
2023-05-03,22-2,3,Wednesday,3,5,0,No,1,No,Spring
2023-05-04,2-6,0,Thursday,4,5,0,No,1,No,Spring
2023-05-04,6-10,3,Thursday,4,5,0,No,1,No,Spring
2023-05-04,10-14,4,Thursday,4,5,1,No,1,No,Spring
2023-05-04,14-18,8,Thursday,4,5,1,No,1,No,Spring
2023-05-04,18-22,6,Thursday,4,5,1,No,1,No,Spring
2023-05-04,22-2,1,Thursday,4,5,0,No,1,No,Spring
2023-05-05,2-6,0,Friday,5,5,0,No,1,No,Spring
2023-05-05,6-10,4,Friday,5,5,1,No,1,No,Spring
2023-05-05,10-14,13,Friday,5,5,1,No,1,No,Spring
2023-05-05,14-18,31,Friday,5,5,1,No,1,No,Spring
2023-05-05,18-22,6,Friday,5,5,1,No,1,No,Spring
2023-05-05,22-2,5,Friday,5,5,1,No,1,No,Spring
2023-05-06,2-6,0,Saturday,6,5,0,Yes,1,No,Spring
2023-05-06,6-10,3,Saturday,6,5,0,Yes,1,No,Spring
2023-05-06,10-14,6,Saturday,6,5,1,Yes,1,No,Spring
2023-05-06,14-18,10,Saturday,6,5,1,Yes,1,No,Spring
2023-05-06,18-22,2,Saturday,6,5,0,Yes,1,No,Spring
2023-05-06,22-2,6,Saturday,6,5,1,Yes,1,No,Spring
2023-05-07,2-6,0,Sunday,7,5,0,Yes,1,Yes,Spring
2023-05-07,6-10,0,Sunday,7,5,0,Yes,1,Yes,Spring
2023-05-07,10-14,3,Sunday,7,5,0,Yes,1,Yes,Spring
2023-05-07,14-18,4,Sunday,7,5,1,Yes,1,Yes,Spring
2023-05-07,18-22,1,Sunday,7,5,0,Yes,1,Yes,Spring
2023-05-07,22-2,1,Sunday,7,5,0,Yes,1,Yes,Spring
2023-05-08,2-6,0,Monday,8,5,0,No,0,No,Spring
2023-05-08,6-10,4,Monday,8,5,1,No,0,No,Spring
2023-05-08,10-14,5,Monday,8,5,1,No,0,No,Spring
2023-05-08,14-18,11,Monday,8,5,1,No,0,No,Spring
2023-05-08,18-22,5,Monday,8,5,1,No,0,No,Spring
2023-05-08,22-2,1,Monday,8,5,0,No,0,No,Spring
2023-05-09,2-6,0,Tuesday,9,5,0,No,0,No,Spring
2023-05-09,6-10,9,Tuesday,9,5,1,No,0,No,Spring
2023-05-09,10-14,6,Tuesday,9,5,1,No,0,No,Spring
2023-05-09,14-18,7,Tuesday,9,5,1,No,0,No,Spring
2023-05-09,18-22,2,Tuesday,9,5,0,No,0,No,Spring
2023-05-09,22-2,3,Tuesday,9,5,0,No,0,No,Spring
