Case_number,District_code,Neighborhood_code,Neighborhood_name,Street_code,Street_name,Time,Pedestrian_cause,Coordinate_UTM_X_ED50 ,Coordinate_UTM_Y_ED50,Longitude,Latitude,Day,Holiday,Time_segment,Numero_expedient_count,Weekend Exit,Season,TM,PPT,VVM10,Weekend Return,Number of accidents by time segment
2022S001154    ,8,44,Vilapicina i la Torre Llobeta,119003,Fabra i Puig,13,Cross over the pedestrian crossing,431007.23,4587050.41,217.423.680.678.228,414.320.580.027.831,25/02/2022,No,10-14,1,True,Winter,13.0,0.0,1.4,No,7
2022S001145    ,2,5,el Fort Pienc,197302,Marina,14,Not pedestrian´s fault,431548.31,4583661.89,218.109.571.888.530,414.015.850.447.175,25/02/2022,No,18-22,1,True,Winter,13.0,0.0,1.4,No,12
2022S001147    ,3,18,Sants,88001,Comtes de Bell-lloc,14,Disobey light traffic signal,427920.38,4581659.91,213.793.676.327.785,413.832.369.497.501,25/02/2022,No,18-22,1,True,Winter,13.0,0.0,1.4,No,12
2022S001148    ,8,45,Porta,166502,Jardins d'Alfàbia,14,Not pedestrian´s fault,431088.13,4587830.1,217.511.608.082.378,414.390.873.198.843,25/02/2022,No,18-22,1,True,Winter,13.0,0.0,1.4,No,12
2022S001149    ,7,35,el Guinardó,152905,Guinardó,14,Not pedestrian´s fault,430904.68,4585374.48,217.320.103.408.734,414.169.547.007.199,25/02/2022,No,18-22,1,True,Winter,13.0,0.0,1.4,No,12
2022S001150    ,2,10,Sant Antoni,198804,Paral·lel,14,Cross over the pedestrian crossing,429105.49,4580967.1,215.219.007.664.832,413.771.023.544.526,25/02/2022,No,18-22,3,True,Winter,13.0,0.0,1.4,No,12
2022S001151    ,7,37,el Carmel,67001,Carmel,15,Not pedestrian´s fault,429784.54,4585603.27,215.977.218.149.671,414.189.182.279.199,25/02/2022,No,18-22,1,True,Winter,13.0,0.0,1.4,No,12
2022S001156    ,2,7,la Dreta de l'Eixample,144601,Diagonal,15,Not pedestrian´s fault,429809.14,4583287.66,216.033.510.837.389,413.980.645.383.593,25/02/2022,No,18-22,1,True,Winter,13.0,0.0,1.4,No,12
2022S001152    ,9,60,Sant Andreu,314100,Santa Coloma,16,Not pedestrian´s fault,432272.6,4588592.12,218.920.753.352.646,414.460.513.417.425,25/02/2022,No,18-22,1,True,Winter,13.0,0.0,1.4,No,12
2022S001153    ,9,60,Sant Andreu,301109,Palmeres,16,Not pedestrian´s fault,432059.59,4587305.99,218.680.237.466.104,414.344.496.337.131,25/02/2022,No,18-22,1,True,Winter,13.0,0.0,1.4,No,12
2022S001155    ,4,19,les Corts,144601,Diagonal,16,Not pedestrian´s fault,428221.55,4582753.61,214.140.873.766.933,413.931.144.126.310,25/02/2022,No,18-22,1,True,Winter,13.0,0.0,1.4,No,12
2022S001163    ,1,4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,16,Not pedestrian´s fault,431885.55,4582551.4,218.525.472.954.022,413.916.118.314.175,25/02/2022,No,18-22,1,True,Winter,13.0,0.0,1.4,No,12
2022S001159    ,1,3,la Barceloneta,701266,Litoral (Llobregat),17,Not pedestrian´s fault,432362.31,4581906.69,219.102.889.388.215,413.858.453.382.711,25/02/2022,No,18-22,1,True,Winter,13.0,0.0,1.4,No,12
2022S001160    ,6,31,la Vila de Gràcia,90502,Còrsega,19,Not pedestrian´s fault,430200.69,4583713.85,216.496.944.791.918,414.019.371.670.280,25/02/2022,No,14-18,1,True,Winter,13.0,0.0,1.4,No,4
2022S001158    ,2,7,la Dreta de l'Eixample,148307,Gràcia,20,Not pedestrian´s fault,430509.8,4582628.54,216.879.160.607.143,413.921.889.185.193,25/02/2022,No,14-18,1,True,Winter,13.0,0.0,1.4,No,4
2022S001161    ,4,20,la Maternitat i Sant Ramon,144601,Diagonal,21,Not pedestrian´s fault,426268.3,4582116.22,211.812.478.250.071,413.871.970.254.383,25/02/2022,No,14-18,1,True,Winter,13.0,0.0,1.4,No,4
2022S001175    ,2,10,Sant Antoni,323203,Sepúlveda,21,Not pedestrian´s fault,430135.27,4581920.51,216.439.377.518.057,413.857.794.797.606,25/02/2022,No,14-18,1,True,Winter,13.0,0.0,1.4,No,4
2022S001164    ,7,41,la Vall d'Hebron,700825,Granja Vella,0,Not pedestrian´s fault,428672.98,4586728.35,214.633.948.008.678,414.289.534.399.918,26/02/2022,Yes,22-2,2,False,Winter,11.5,2.1,1.7,No,4
2022S001165    ,3,11,el Poble-sec,198804,Paral·lel,0,Not pedestrian´s fault,431120.24,4580858.49,217.629.389.263.544,413.762.991.151.606,26/02/2022,Yes,22-2,1,False,Winter,11.5,2.1,1.7,No,4
2022S001168    ,2,7,la Dreta de l'Eixample,289105,Rosselló,1,Not pedestrian´s fault,430022.31,4583320.47,216.288.112.130.370,413.983.786.260.545,26/02/2022,Yes,22-2,2,False,Winter,11.5,2.1,1.7,No,4
2022S001167    ,5,26,Sant Gervasi - Galvany,143904,General Mitre,3,Not pedestrian´s fault,428273.47,4584196.02,214.185.883.567.048,414.061.102.543.326,26/02/2022,Yes,2-6,1,False,Winter,11.5,2.1,1.7,No,2
2022S001169    ,10,69,Diagonal Mar i el Front Marítim del Poblenou,180401,Lope de Vega,3,Not pedestrian´s fault,433929.71,4583770.11,220.957.052.838.653,414.027.589.777.608,26/02/2022,Yes,2-6,3,False,Winter,11.5,2.1,1.7,No,2
2022S001173    ,7,42,la Clota,701080,Estatut,10,Not pedestrian´s fault,429539.69,4587049.33,215.667.399.369.577,414.319.208.696.117,26/02/2022,Yes,10-14,3,False,Winter,11.5,2.1,1.7,No,2
2022S001174    ,5,23,Sarrià,46704,Borràs,11,Not pedestrian´s fault,426302.36,4584227.54,211.827.514.528.172,414.062.158.515.771,26/02/2022,Yes,10-14,1,False,Winter,11.5,2.1,1.7,No,2
2022S001176    ,2,6,la Sagrada Família,350308,València,15,Not pedestrian´s fault,431238.5,4583947.34,217.735.732.657.478,414.041.295.641.496,26/02/2022,Yes,18-22,2,False,Winter,11.5,2.1,1.7,No,4
2022S001177    ,2,7,la Dreta de l'Eixample,169409,Corts Catalanes,16,Not pedestrian´s fault,430692.29,4582621.69,217.097.502.812.615,413.921.429.694.906,26/02/2022,Yes,18-22,1,False,Winter,11.5,2.1,1.7,No,4
2022S001180    ,10,64,el Camp de l'Arpa del Clot,194406,Maragall,16,Not pedestrian´s fault,431615.36,4585337.22,218.170.845.137.932,414.166.799.060.550,26/02/2022,Yes,18-22,1,False,Winter,11.5,2.1,1.7,No,4
2022S001178    ,1,3,la Barceloneta,197302,Marina,17,Other,432970.48,4582192.85,219.827.047.726.426,413.884.736.141.766,26/02/2022,Yes,18-22,1,False,Winter,11.5,2.1,1.7,No,4
2022S001179    ,2,6,la Sagrada Família,350308,València,19,Not pedestrian´s fault,431362.09,4584065.75,217.882.234.795.272,414.052.066.060.811,26/02/2022,Yes,14-18,2,False,Winter,11.5,2.1,1.7,No,3
2022S001181    ,5,26,Sant Gervasi - Galvany,318804,Santaló,20,Not pedestrian´s fault,428646.65,4583263.63,214.643.301.094.256,413.977.457.949.729,26/02/2022,Yes,14-18,1,False,Winter,11.5,2.1,1.7,No,3
2022S001182    ,2,6,la Sagrada Família,289105,Rosselló,20,Not pedestrian´s fault,431263.14,4584534.34,217.758.541.427.388,414.094.185.870.968,26/02/2022,Yes,14-18,1,False,Winter,11.5,2.1,1.7,No,3
2022S001183    ,2,9,la Nova Esquerra de l'Eixample,287201,Roma,23,Not pedestrian´s fault,428668.56,4581644.66,214.688.574.105.591,413.831.662.823.149,26/02/2022,Yes,22-2,4,False,Winter,11.5,2.1,1.7,No,4
2022S001184    ,2,10,Sant Antoni,7702,Aldana,2,Not pedestrian´s fault,430339.16,4580996.8,216.693.830.849.360,413.774.775.954.105,27/02/2022,Yes,2-6,1,False,Winter,11.9,0.0,1.4,Yes,1
2022S001185    ,2,5,el Fort Pienc,169409,Corts Catalanes,11,Not pedestrian´s fault,431827.94,4583820.52,218.442.281.047.396,414.030.375.350.952,27/02/2022,Yes,10-14,1,False,Winter,11.9,0.0,1.4,Yes,4
2022S001187    ,10,71,Provençals del Poblenou,701414,C-31,11,Not pedestrian´s fault,433081.94,4584971.32,219.929.637.988.981,414.135.078.201.110,27/02/2022,Yes,10-14,1,False,Winter,11.9,0.0,1.4,Yes,4
2022S001188    ,5,26,Sant Gervasi - Galvany,344101,Gràcia,11,Not pedestrian´s fault,428954.14,4583257.91,215.011.165.301.109,413.977.215.034.976,27/02/2022,Yes,10-14,2,False,Winter,11.9,0.0,1.4,Yes,4
2022S001186    ,10,71,Provençals del Poblenou,322608,Selva de Mar,12,Not pedestrian´s fault,433502.09,4585160.4,220.430.240.672.503,414.152.456.847.041,27/02/2022,Yes,10-14,1,False,Winter,11.9,0.0,1.4,Yes,4
2022S001192    ,2,7,la Dreta de l'Eixample,268003,Provença,14,Not pedestrian´s fault,430744.59,4583870.03,217.145.776.661.005,414.033.908.627.070,27/02/2022,Yes,18-22,1,False,Winter,11.9,0.0,1.4,Yes,4
2022S001189    ,2,6,la Sagrada Família,289105,Rosselló,15,Not pedestrian´s fault,430970.67,4584278.51,217.411.563.415.394,414.070.893.489.175,27/02/2022,Yes,18-22,1,False,Winter,11.9,0.0,1.4,Yes,4
2022S001190    ,7,42,la Clota,700651,Estatut de Catalunya,15,Not pedestrian´s fault,429493.73,4587108.15,215.611.710.321.111,414.324.466.033.944,27/02/2022,Yes,18-22,1,False,Winter,11.9,0.0,1.4,Yes,4
2022S001194    ,10,68,el Poblenou,701266,Litoral (Llobregat),17,Not pedestrian´s fault,433473.3,4582905.96,220.420.574.091.412,413.949.381.639.711,27/02/2022,Yes,18-22,2,False,Winter,11.9,0.0,1.4,Yes,4
2022S001193    ,4,20,la Maternitat i Sant Ramon,144601,Diagonal,18,Not pedestrian´s fault,426117.83,4582064.97,211.633.152.668.224,413.867.216.333.535,27/02/2022,Yes,14-18,2,False,Winter,11.9,0.0,1.4,Yes,1
2022S001196    ,9,59,el Bon Pastor,264308,Potosí,22,Not pedestrian´s fault,433528.9,4588454.89,220.426.091.167.532,414.449.203.659.842,27/02/2022,Yes,22-2,1,False,Winter,11.9,0.0,1.4,Yes,1
2022S001198    ,10,69,Diagonal Mar i el Front Marítim del Poblenou,322608,Selva de Mar,7,Not pedestrian´s fault,433942.42,4584671.67,220.962.416.547.714,414.108.801.404.206,28/02/2022,No,6-10,1,False,Winter,12.7,0.0,1.9,No,3
2022S001199    ,10,66,el Parc i la Llacuna del Poblenou,330107,Tànger,7,Not pedestrian´s fault,432257.48,4583590.66,218.958.684.483.131,414.010.035.619.205,28/02/2022,No,6-10,1,False,Winter,12.7,0.0,1.9,No,3
2022S001200    ,-1,-1,Desconegut,-1,Desconegut,9,Not pedestrian´s fault,-1.0,-1.0,,,28/02/2022,No,6-10,1,False,Winter,12.7,0.0,1.9,No,3
2022S001201    ,2,10,Sant Antoni,169409,Corts Catalanes,11,Not pedestrian´s fault,429726.58,4581676.52,215.953.450.438.226,413.835.463.461.537,28/02/2022,No,10-14,1,False,Winter,12.7,0.0,1.9,No,3
2022S001202    ,9,62,el Congrés i els Indians,121402,Felip II,13,Not pedestrian´s fault,431783.85,4586303.31,218.361.543.670.315,414.253.954.731.045,28/02/2022,No,10-14,1,False,Winter,12.7,0.0,1.9,No,3
2022S001204    ,8,44,Vilapicina i la Torre Llobeta,24304,Arnau d'Oms,13,Not pedestrian´s fault,431333.7,4586854.78,217.816.610.945.374,414.303.240.133.474,28/02/2022,No,10-14,1,False,Winter,12.7,0.0,1.9,No,3
2022S001203    ,5,25,Sant Gervasi - la Bonanova,701629,Isaac Newton,14,Not pedestrian´s fault,427514.72,4585278.61,213.265.240.322.019,414.157.926.085.935,28/02/2022,No,18-22,4,False,Winter,12.7,0.0,1.9,No,6
2022S001205    ,3,14,la Font de la Guatlla,169409,Corts Catalanes,15,Not pedestrian´s fault,428492.14,4580467.21,214.491.492.478.625,413.725.457.519.246,28/02/2022,No,18-22,1,False,Winter,12.7,0.0,1.9,No,6
2022S001206    ,4,20,la Maternitat i Sant Ramon,7258,Martí i Franquès,15,Not pedestrian´s fault,426341.39,4582083.89,211.900.281.428.326,413.869.125.392.282,28/02/2022,No,18-22,1,False,Winter,12.7,0.0,1.9,No,6
2022S001220    ,10,71,Provençals del Poblenou,200600,Marroc,15,Not pedestrian´s fault,433078.76,4584392.49,219.932.235.140.907,414.082.941.997.461,28/02/2022,No,18-22,1,False,Winter,12.7,0.0,1.9,No,6
2022S001207    ,10,66,el Parc i la Llacuna del Poblenou,209900,Meridiana,16,Not pedestrian´s fault,432141.54,4583585.64,218.820.053.473.195,414.009.485.714.244,28/02/2022,No,18-22,1,False,Winter,12.7,0.0,1.9,No,6
2022S001208    ,9,63,Navas,209900,Meridiana,16,Not pedestrian´s fault,432170.87,4585607.25,218.832.476.799.015,414.191.590.610.357,28/02/2022,No,18-22,2,False,Winter,12.7,0.0,1.9,No,6
2022S001209    ,3,11,el Poble-sec,304300,Sant Jordi,18,Not pedestrian´s fault,428561.03,4580046.73,214.578.816.100.775,413.687.647.518.190,28/02/2022,No,14-18,1,False,Winter,12.7,0.0,1.9,No,5
2022S001210    ,5,25,Sant Gervasi - la Bonanova,143904,General Mitre,18,Not pedestrian´s fault,428205.75,4584193.88,214.104.897.009.751,414.060.849.350.471,28/02/2022,No,14-18,1,False,Winter,12.7,0.0,1.9,No,5
2022S001214    ,10,73,la Verneda i la Pau,60807,Cantàbria,18,Not pedestrian´s fault,433245.67,4586412.35,220.109.624.529.753,414.265.003.652.416,28/02/2022,No,14-18,1,False,Winter,12.7,0.0,1.9,No,5
2022S001213    ,4,21,Pedralbes,192003,Manila,19,Not pedestrian´s fault,426997.25,4582597.88,212.678.443.523.438,413.916.016.191.557,28/02/2022,No,14-18,1,False,Winter,12.7,0.0,1.9,No,5
2022S001218    ,8,50,les Roquetes,120807,Favència,20,Not pedestrian´s fault,431127.87,4588676.97,217.549.517.736.748,414.467.181.568.811,28/02/2022,No,14-18,3,False,Winter,12.7,0.0,1.9,No,5
2022S001217    ,2,8,l'Antiga Esquerra de l'Eixample,363809,Villarroel,22,Not pedestrian´s fault,429332.03,4582313.1,215.474.194.879.420,413.892.452.395.607,28/02/2022,No,22-2,1,False,Winter,12.7,0.0,1.9,No,1
2022S001221    ,2,7,la Dreta de l'Eixample,169409,Corts Catalanes,0,Not pedestrian´s fault,430713.85,4582715.3,217.122.218.332.009,413.929.879.423.208,01/03/2022,No,22-2,1,False,Spring,12.8,0.0,1.7,No,2
2022S001222    ,9,59,el Bon Pastor,318906,Santander,5,Not pedestrian´s fault,433610.24,4587058.13,220.538.802.757.142,414.323.469.230.775,01/03/2022,No,2-6,1,False,Spring,12.8,0.0,1.7,No,1
2022S001224    ,3,12,la Marina del Prat Vermell,375900,Número 62 Zona Franca,8,Not pedestrian´s fault,428389.17,4577834.14,214.399.458.192.603,413.488.214.161.892,01/03/2022,No,6-10,1,False,Spring,12.8,0.0,1.7,No,4
2022S001226    ,2,5,el Fort Pienc,76807,Sardenya,8,Not pedestrian´s fault,431943.04,4583119.25,218.587.850.918.179,413.967.311.580.752,01/03/2022,No,6-10,1,False,Spring,12.8,0.0,1.7,No,4
2022S001225    ,3,12,la Marina del Prat Vermell,222206,Motors,9,Not pedestrian´s fault,428448.89,4578238.13,214.466.074.624.989,413.524.653.331.815,01/03/2022,No,6-10,1,False,Spring,12.8,0.0,1.7,No,4
2022S001230    ,7,43,Horta,701268,Dalt (Llobregat),9,Not pedestrian´s fault,429406.66,4587966.87,215.497.476.621.514,414.401.730.791.097,01/03/2022,No,6-10,1,False,Spring,12.8,0.0,1.7,No,4
2022S001227    ,8,52,la Prosperitat,23200,Argullós,10,Disobey light traffic signal,431721.27,4588312.52,218.263.958.305.598,414.434.863.858.689,01/03/2022,No,10-14,1,False,Spring,12.8,0.0,1.7,No,8
2022S001229    ,8,50,les Roquetes,120807,Favència,11,Not pedestrian´s fault,430941.63,4588581.97,217.327.668.383.001,414.458.465.296.405,01/03/2022,No,10-14,1,False,Spring,12.8,0.0,1.7,No,8
2022S001232    ,10,64,el Camp de l'Arpa del Clot,209900,Meridiana,12,Not pedestrian´s fault,432109.37,4584830.48,218.767.607.635.641,414.121.577.486.799,01/03/2022,No,10-14,1,False,Spring,12.8,0.0,1.7,No,8
2022S001233    ,2,7,la Dreta de l'Eixample,349309,Universitat,12,Not pedestrian´s fault,430270.47,4582168.0,216.598.216.300.506,413.880.202.723.761,01/03/2022,No,10-14,1,False,Spring,12.8,0.0,1.7,No,8
2022S001256    ,3,16,la Bordeta,222603,Moianès,12,Not pedestrian´s fault,428369.33,4580579.28,214.343.328.855.808,413.735.442.057.186,01/03/2022,No,10-14,2,False,Spring,12.8,0.0,1.7,No,8
2022S001211    ,8,49,Canyelles,701267,Dalt (Besòs),13,Not pedestrian´s fault,430881.65,4588539.74,217.256.354.529.955,414.454.610.189.206,01/03/2022,No,10-14,2,False,Spring,12.8,0.0,1.7,No,8
2022S001235    ,10,66,el Parc i la Llacuna del Poblenou,30500,Badajoz,13,Not pedestrian´s fault,432504.81,4583884.77,219.251.261.233.288,414.036.733.264.534,01/03/2022,No,10-14,2,False,Spring,12.8,0.0,1.7,No,8
2022S001252    ,3,12,la Marina del Prat Vermell,348500,Ulldecona,13,Not pedestrian´s fault,428298.72,4578315.67,214.285.660.878.915,413.531.503.556.432,01/03/2022,No,10-14,1,False,Spring,12.8,0.0,1.7,No,8
2022S001236    ,6,28,Vallcarca i els Penitents,701267,Dalt (Besòs),14,Not pedestrian´s fault,428198.7,4585893.0,214.076.298.013.207,414.213.875.571.423,01/03/2022,No,18-22,2,False,Spring,12.8,0.0,1.7,No,11
2022S001237    ,3,12,la Marina del Prat Vermell,701478,Longitudinal 3,14,Walk along the road,426201.91,4575868.1,211.809.085.950.410,413.309.165.857.231,01/03/2022,No,18-22,1,False,Spring,12.8,0.0,1.7,No,11
2022S001249    ,10,69,Diagonal Mar i el Front Marítim del Poblenou,30409,Bac de Roda,14,Not pedestrian´s fault,434184.79,4583891.8,221.260.866.014.996,414.038.759.316.557,01/03/2022,No,18-22,2,False,Spring,12.8,0.0,1.7,No,11
2022S001238    ,1,2,el Barri Gòtic,701266,Litoral (Llobregat),15,Not pedestrian´s fault,431410.4,4581077.37,217.973.869.137.455,413.782.952.904.396,01/03/2022,No,18-22,2,False,Spring,12.8,0.0,1.7,No,11
2022S001241    ,5,25,Sant Gervasi - la Bonanova,143904,General Mitre,15,Not pedestrian´s fault,427772.15,4583752.04,213.591.463.984.017,414.020.666.269.505,01/03/2022,No,18-22,1,False,Spring,12.8,0.0,1.7,No,11
2022S001244    ,3,11,el Poble-sec,701266,Litoral (Llobregat),15,Not pedestrian´s fault,430613.07,4579536.42,217.038.074.937.592,413.643.480.409.428,01/03/2022,No,18-22,1,False,Spring,12.8,0.0,1.7,No,11
2022S001253    ,2,7,la Dreta de l'Eixample,305100,Sant Joan,15,Not pedestrian´s fault,431067.93,4583270.82,217.539.391.139.570,413.980.217.613.794,01/03/2022,No,18-22,1,False,Spring,12.8,0.0,1.7,No,11
2022S001240    ,4,19,les Corts,330708,Taquígraf Garriga,16,Not pedestrian´s fault,427957.64,4582497.36,213.828.275.159.827,413.907.828.735.051,01/03/2022,No,18-22,1,False,Spring,12.8,0.0,1.7,No,11
2022S001245    ,9,58,Baró de Viver,701631,Pilar Miró,16,Not pedestrian´s fault,433418.45,4588994.09,220.287.937.343.473,414.497.676.060.497,01/03/2022,No,18-22,1,False,Spring,12.8,0.0,1.7,No,11
2022S001242    ,9,60,Sant Andreu,209900,Meridiana,17,Not pedestrian´s fault,431986.73,4587721.27,218.588.363.866.720,414.381.837.452.611,01/03/2022,No,18-22,1,False,Spring,12.8,0.0,1.7,No,11
2022S001243    ,4,21,Pedralbes,144601,Diagonal,17,Not pedestrian´s fault,426971.29,4582448.05,212.649.201.678.639,413.902.498.070.623,01/03/2022,No,18-22,1,False,Spring,12.8,0.0,1.7,No,11
2022S001248    ,2,8,l'Antiga Esquerra de l'Eixample,268003,Provença,20,Not pedestrian´s fault,429288.05,4582402.83,215.420.548.504.133,413.900.495.405.964,01/03/2022,No,14-18,1,False,Spring,12.8,0.0,1.7,No,2
2022S001247    ,7,33,el Baix Guinardó,152905,Guinardó,21,Not pedestrian´s fault,430521.69,4585050.34,216.865.584.119.696,414.140.022.668.091,01/03/2022,No,14-18,1,False,Spring,12.8,0.0,1.7,No,2
2022S001250    ,10,66,el Parc i la Llacuna del Poblenou,4908,Àlaba,23,Not pedestrian´s fault,432597.85,4583416.34,219.367.775.809.266,413.994.621.167.278,01/03/2022,No,22-2,1,False,Spring,12.8,0.0,1.7,No,2
2022S001251    ,8,54,Torre Baró,111908,Escolapi Càncer,5,Not pedestrian´s fault,431654.24,4590218.96,218.162.146.345.026,414.606.512.420.991,02/03/2022,No,2-6,1,False,Spring,12.5,0.6,1.3,No,1
2022S001254    ,8,51,Verdun,26605,Artesania,8,Not pedestrian´s fault,431163.79,4588065.54,217.599.482.668.681,414.412.143.270.964,02/03/2022,No,6-10,1,False,Spring,12.5,0.6,1.3,No,4
2022S001263    ,2,5,el Fort Pienc,197302,Marina,8,Not pedestrian´s fault,431548.31,4583661.89,218.109.571.888.530,414.015.850.447.175,02/03/2022,No,6-10,2,False,Spring,12.5,0.6,1.3,No,4
2022S001255    ,2,6,la Sagrada Família,350308,València,9,Not pedestrian´s fault,431248.89,4583987.62,217.747.704.202.092,414.044.932.416.004,02/03/2022,No,6-10,1,False,Spring,12.5,0.6,1.3,No,4
2022S001273    ,8,48,la Guineueta,701268,Dalt (Llobregat),9,Not pedestrian´s fault,430080.79,4588135.46,216.302.398.018.928,414.417.504.859.293,02/03/2022,No,6-10,1,False,Spring,12.5,0.6,1.3,No,4
2022S001270    ,7,33,el Baix Guinardó,178308,Lepant,10,Not pedestrian´s fault,430782.75,4584671.56,217.182.257.920.439,414.106.132.552.342,02/03/2022,No,10-14,1,False,Spring,12.5,0.6,1.3,No,3
2022S001266    ,8,48,la Guineueta,351901,Valldaura,13,Not pedestrian´s fault,430405.25,4588039.79,216.691.859.177.571,414.409.170.155.110,02/03/2022,No,10-14,1,False,Spring,12.5,0.6,1.3,No,3
2022S001272    ,5,25,Sant Gervasi - la Bonanova,101008,Tibidabo,13,Not pedestrian´s fault,427758.38,4585222.22,213.557.441.593.399,414.153.066.698.003,02/03/2022,No,10-14,2,False,Spring,12.5,0.6,1.3,No,3
2022S001257    ,2,5,el Fort Pienc,197302,Marina,15,Not pedestrian´s fault,431495.18,4583791.03,218.044.555.983.193,414.027.436.428.069,02/03/2022,No,18-22,1,False,Spring,12.5,0.6,1.3,No,4
2022S001260    ,5,24,les Tres Torres,701434,Mig (Descendent),15,Not pedestrian´s fault,427601.03,4583483.71,213.389.978.931.080,413.996.345.007.133,02/03/2022,No,18-22,2,False,Spring,12.5,0.6,1.3,No,4
2022S001259    ,2,9,la Nova Esquerra de l'Eixample,54509,Calàbria,16,Not pedestrian´s fault,429267.1,4581618.53,215.404.649.600.549,413.829.837.840.523,02/03/2022,No,18-22,1,False,Spring,12.5,0.6,1.3,No,4
2022S001262    ,9,61,la Sagrera,209900,Meridiana,17,Not pedestrian´s fault,432180.01,4585953.63,218.839.528.800.700,414.222.795.640.352,02/03/2022,No,18-22,1,False,Spring,12.5,0.6,1.3,No,4
2022S001261    ,3,12,la Marina del Prat Vermell,701265,Litoral (Besòs),18,Not pedestrian´s fault,427843.56,4577637.92,213.749.662.306.111,413.470.054.361.288,02/03/2022,No,14-18,1,False,Spring,12.5,0.6,1.3,No,6
2022S001264    ,5,26,Sant Gervasi - Galvany,90105,Copèrnic,19,Not pedestrian´s fault,427970.39,4583727.07,213.828.896.306.088,414.018.595.171.524,02/03/2022,No,14-18,1,False,Spring,12.5,0.6,1.3,No,6
2022S001265    ,6,30,la Salut,344000,Dalt,20,Not pedestrian´s fault,429596.09,4584857.52,215.760.413.451.594,414.121.850.578.184,02/03/2022,No,14-18,1,False,Spring,12.5,0.6,1.3,No,6
2022S001268    ,5,27,el Putxet i el Farró,267000,Riera de Cassoles,20,Not pedestrian´s fault,429065.42,4584195.17,215.133.287.677.437,414.061.728.707.042,02/03/2022,No,14-18,1,False,Spring,12.5,0.6,1.3,No,6
