District_name,Week_day,Month,Time,Sex,Age,Day,Holiday,Time_segment,Number of victims,Slightly injured,Severely injured,Weekend Exit,Season,Density,Weekend Return,Number of accidents by time segment
Sants-Montjuïc,Saturday,6,12,Woman,50,2022-06-18,Yes,Morning,0,1,0,False,Spring,2,No,2
Gràcia,Saturday,6,13,Man,20,2022-06-18,Yes,Morning,0,0,1,False,Spring,2,No,2
Les Corts,Saturday,6,14,Man,49,2022-06-18,Yes,Work Departure,0,0,1,False,Spring,1,No,6
Gràcia,Saturday,6,15,Man,49,2022-06-18,Yes,Work Departure,0,0,1,False,Spring,1,No,6
Gràcia,Saturday,6,16,Man,22,2022-06-18,Yes,Work Departure,0,1,0,False,Spring,1,No,6
Sants-Montjuïc,Saturday,6,16,Man,26,2022-06-18,Yes,Work Departure,0,1,0,False,Spring,1,No,6
Eixample,Saturday,6,16,Man,20,2022-06-18,Yes,Work Departure,0,0,1,False,Spring,1,No,6
Les Corts,Saturday,6,16,Man,25,2022-06-18,Yes,Work Departure,0,1,0,False,Spring,1,No,6
Sant Martí,Saturday,6,18,Woman,3,2022-06-18,Yes,Afternoon,0,1,0,False,Spring,1,No,4
Eixample,Saturday,6,19,Man,24,2022-06-18,Yes,Afternoon,0,0,1,False,Spring,1,No,4
Sant Martí,Saturday,6,19,Man,24,2022-06-18,Yes,Afternoon,0,0,1,False,Spring,1,No,4
Eixample,Saturday,6,20,Woman,41,2022-06-18,Yes,Afternoon,0,0,1,False,Spring,1,No,4
Sant Andreu,Sunday,6,6,Man,30,2022-06-19,Yes,Work Entrance,0,1,0,False,Spring,0,Yes,2
Eixample,Sunday,6,7,Man,36,2022-06-19,Yes,Work Entrance,0,0,1,False,Spring,1,Yes,2
Sants-Montjuïc,Sunday,6,10,Man,63,2022-06-19,Yes,Morning,0,1,0,False,Spring,1,Yes,1
Eixample,Sunday,6,16,Woman,23,2022-06-19,Yes,Work Departure,0,1,0,False,Spring,1,Yes,2
Horta-Guinardó,Sunday,6,17,Man,31,2022-06-19,Yes,Work Departure,0,1,0,False,Spring,1,Yes,2
Ciutat Vella,Monday,6,1,Woman,27,2022-06-20,No,Leisure,0,0,1,False,Spring,0,No,4
Sant Martí,Monday,6,7,Woman,29,2022-06-20,No,Work Entrance,0,0,1,False,Spring,1,No,4
Eixample,Monday,6,8,Man,49,2022-06-20,No,Work Entrance,0,0,1,False,Spring,2,No,4
Les Corts,Monday,6,8,Woman,53,2022-06-20,No,Work Entrance,0,0,1,False,Spring,2,No,4
Eixample,Monday,6,9,Woman,26,2022-06-20,No,Work Entrance,0,0,1,False,Spring,2,No,4
Sants-Montjuïc,Monday,6,10,Man,43,2022-06-20,No,Morning,0,0,1,False,Spring,2,No,5
Sant Andreu,Monday,6,10,Man,77,2022-06-20,No,Morning,0,0,1,False,Spring,2,No,5
Nou Barris,Monday,6,10,Woman,75,2022-06-20,No,Morning,0,0,1,False,Spring,2,No,5
Nou Barris,Monday,6,12,Woman,68,2022-06-20,No,Morning,0,0,1,False,Spring,2,No,5
Sant Martí,Monday,6,13,Woman,33,2022-06-20,No,Morning,0,0,1,False,Spring,2,No,5
Sant Martí,Monday,6,14,Man,50,2022-06-20,No,Work Departure,0,0,1,False,Spring,2,No,4
Sant Andreu,Monday,6,15,Man,40,2022-06-20,No,Work Departure,0,0,1,False,Spring,2,No,4
Eixample,Monday,6,15,Man,62,2022-06-20,No,Work Departure,0,0,1,False,Spring,2,No,4
Nou Barris,Monday,6,15,Man,32,2022-06-20,No,Work Departure,0,1,0,False,Spring,2,No,4
Ciutat Vella,Monday,6,18,Woman,37,2022-06-20,No,Afternoon,0,0,1,False,Spring,2,No,5
Eixample,Monday,6,18,Man,32,2022-06-20,No,Afternoon,0,1,0,False,Spring,2,No,5
Eixample,Monday,6,18,Man,84,2022-06-20,No,Afternoon,0,1,0,False,Spring,2,No,5
Sant Martí,Monday,6,21,Woman,28,2022-06-20,No,Afternoon,0,0,1,False,Spring,1,No,5
Gràcia,Monday,6,21,Woman,80,2022-06-20,No,Afternoon,0,0,1,False,Spring,1,No,5
Eixample,Monday,6,22,Man,28,2022-06-20,No,Leisure,0,1,0,False,Spring,0,No,4
Ciutat Vella,Monday,6,22,Man,25,2022-06-20,No,Leisure,0,0,1,False,Spring,0,No,4
Eixample,Monday,6,22,Man,26,2022-06-20,No,Leisure,0,0,1,False,Spring,0,No,4
Ciutat Vella,Tuesday,6,0,Woman,21,2022-06-21,No,Leisure,0,0,1,False,Summer,0,No,4
Sants-Montjuïc,Tuesday,6,8,Woman,47,2022-06-21,No,Work Entrance,0,1,0,False,Summer,2,No,1
Sarrià-Sant Gervasi,Tuesday,6,11,Woman,49,2022-06-21,No,Morning,0,1,0,False,Summer,2,No,3
Ciutat Vella,Tuesday,6,11,Woman,75,2022-06-21,No,Morning,0,0,1,False,Summer,2,No,3
Eixample,Tuesday,6,12,Man,52,2022-06-21,No,Morning,0,0,1,False,Summer,2,No,3
Les Corts,Tuesday,6,14,Man,35,2022-06-21,No,Work Departure,0,0,1,False,Summer,2,No,6
Sant Martí,Tuesday,6,15,Man,55,2022-06-21,No,Work Departure,0,0,1,False,Summer,2,No,6
Eixample,Tuesday,6,15,Woman,57,2022-06-21,No,Work Departure,0,1,0,False,Summer,2,No,6
Sarrià-Sant Gervasi,Tuesday,6,16,Woman,58,2022-06-21,No,Work Departure,0,0,1,False,Summer,2,No,6
Ciutat Vella,Tuesday,6,16,Woman,6,2022-06-21,No,Work Departure,0,0,1,False,Summer,2,No,6
Sants-Montjuïc,Tuesday,6,17,Man,13,2022-06-21,No,Work Departure,0,0,1,False,Summer,2,No,6
Sant Martí,Tuesday,6,18,Woman,53,2022-06-21,No,Afternoon,0,0,1,False,Summer,2,No,4
Nou Barris,Tuesday,6,20,Woman,55,2022-06-21,No,Afternoon,0,1,0,False,Summer,2,No,4
Sants-Montjuïc,Tuesday,6,21,Woman,29,2022-06-21,No,Afternoon,0,0,1,False,Summer,1,No,4
Sants-Montjuïc,Tuesday,6,21,Man,25,2022-06-21,No,Afternoon,0,0,1,False,Summer,1,No,4
Sants-Montjuïc,Tuesday,6,22,Man,24,2022-06-21,No,Leisure,0,0,1,False,Summer,1,No,4
Sants-Montjuïc,Tuesday,6,22,Man,62,2022-06-21,No,Leisure,0,0,1,False,Summer,1,No,4
Sants-Montjuïc,Tuesday,6,22,Man,20,2022-06-21,No,Leisure,0,1,0,False,Summer,1,No,4
Eixample,Wednesday,6,0,Man,26,2022-06-22,No,Leisure,0,0,1,False,Summer,1,No,1
Eixample,Wednesday,6,2,Man,30,2022-06-22,No,Early Morning,0,1,0,False,Summer,0,No,1
Sants-Montjuïc,Wednesday,6,7,Man,33,2022-06-22,No,Work Entrance,0,1,0,False,Summer,1,No,6
Nou Barris,Wednesday,6,8,Man,57,2022-06-22,No,Work Entrance,0,0,1,False,Summer,2,No,6
Sant Martí,Wednesday,6,8,Man,48,2022-06-22,No,Work Entrance,0,0,1,False,Summer,2,No,6
Eixample,Wednesday,6,9,Woman,25,2022-06-22,No,Work Entrance,0,0,1,False,Summer,2,No,6
Les Corts,Wednesday,6,9,Woman,19,2022-06-22,No,Work Entrance,0,1,0,False,Summer,2,No,6
Ciutat Vella,Wednesday,6,9,Woman,48,2022-06-22,No,Work Entrance,0,0,1,False,Summer,2,No,6
Horta-Guinardó,Wednesday,6,10,Man,41,2022-06-22,No,Morning,0,1,0,False,Summer,2,No,2
Eixample,Wednesday,6,13,Man,31,2022-06-22,No,Morning,0,1,0,False,Summer,2,No,2
Sant Martí,Wednesday,6,15,Man,4,2022-06-22,No,Work Departure,0,1,0,False,Summer,2,No,6
Eixample,Wednesday,6,15,Woman,33,2022-06-22,No,Work Departure,0,0,1,False,Summer,2,No,6
Sant Andreu,Wednesday,6,16,Woman,59,2022-06-22,No,Work Departure,0,1,0,False,Summer,2,No,6
Nou Barris,Wednesday,6,16,Woman,52,2022-06-22,No,Work Departure,0,0,1,False,Summer,2,No,6
Eixample,Wednesday,6,16,Man,30,2022-06-22,No,Work Departure,0,0,1,False,Summer,2,No,6
Sant Andreu,Wednesday,6,17,Man,36,2022-06-22,No,Work Departure,0,1,0,False,Summer,2,No,6
Ciutat Vella,Wednesday,6,18,Man,54,2022-06-22,No,Afternoon,0,1,0,False,Summer,2,No,8
Eixample,Wednesday,6,18,Woman,27,2022-06-22,No,Afternoon,0,1,0,False,Summer,2,No,8
Sant Martí,Wednesday,6,18,Woman,35,2022-06-22,No,Afternoon,0,0,1,False,Summer,2,No,8
Sant Andreu,Wednesday,6,18,Man,46,2022-06-22,No,Afternoon,0,1,0,False,Summer,2,No,8
Ciutat Vella,Wednesday,6,19,Woman,54,2022-06-22,No,Afternoon,0,0,1,False,Summer,2,No,8
Eixample,Wednesday,6,19,Woman,26,2022-06-22,No,Afternoon,0,0,1,False,Summer,2,No,8
Sarrià-Sant Gervasi,Wednesday,6,20,Woman,26,2022-06-22,No,Afternoon,0,0,1,False,Summer,2,No,8
Desconegut,Wednesday,6,21,Man,37,2022-06-22,No,Afternoon,0,0,1,False,Summer,1,No,8
Sant Andreu,Thursday,6,5,Man,41,2022-06-23,No,Early Morning,0,0,1,True,Summer,1,No,2
Sants-Montjuïc,Thursday,6,5,Man,32,2022-06-23,No,Early Morning,0,0,1,True,Summer,1,No,2
Sant Andreu,Thursday,6,6,Man,32,2022-06-23,No,Work Entrance,0,1,0,True,Summer,1,No,2
Sants-Montjuïc,Thursday,6,9,Woman,57,2022-06-23,No,Work Entrance,0,1,0,True,Summer,2,No,2
Eixample,Thursday,6,14,Woman,27,2022-06-23,No,Work Departure,0,1,0,True,Summer,2,No,8
Sants-Montjuïc,Thursday,6,14,Woman,18,2022-06-23,No,Work Departure,0,1,0,True,Summer,2,No,8
Sant Martí,Thursday,6,14,Woman,40,2022-06-23,No,Work Departure,0,0,1,True,Summer,2,No,8
Sant Andreu,Thursday,6,15,Man,42,2022-06-23,No,Work Departure,0,0,1,True,Summer,2,No,8
Horta-Guinardó,Thursday,6,15,Man,26,2022-06-23,No,Work Departure,0,0,1,True,Summer,2,No,8
Eixample,Thursday,6,15,Woman,19,2022-06-23,No,Work Departure,0,1,0,True,Summer,2,No,8
Sant Andreu,Thursday,6,16,Woman,79,2022-06-23,No,Work Departure,0,0,1,True,Summer,2,No,8
Eixample,Thursday,6,16,Woman,39,2022-06-23,No,Work Departure,0,0,1,True,Summer,2,No,8
Eixample,Thursday,6,18,Woman,79,2022-06-23,No,Afternoon,0,0,1,True,Summer,1,No,9
Les Corts,Thursday,6,18,Woman,45,2022-06-23,No,Afternoon,0,1,0,True,Summer,1,No,9
Sant Andreu,Thursday,6,18,Man,42,2022-06-23,No,Afternoon,0,0,1,True,Summer,1,No,9
Horta-Guinardó,Thursday,6,18,Woman,57,2022-06-23,No,Afternoon,0,0,1,True,Summer,1,No,9
Horta-Guinardó,Thursday,6,19,Woman,49,2022-06-23,No,Afternoon,0,0,1,True,Summer,1,No,9
Horta-Guinardó,Thursday,6,19,Man,53,2022-06-23,No,Afternoon,0,0,1,True,Summer,1,No,9
Eixample,Thursday,6,21,Man,40,2022-06-23,No,Afternoon,0,0,1,True,Summer,1,No,9
Ciutat Vella,Thursday,6,21,Man,35,2022-06-23,No,Afternoon,0,0,1,True,Summer,1,No,9
Sants-Montjuïc,Thursday,6,21,Man,53,2022-06-23,No,Afternoon,0,0,1,True,Summer,1,No,9
Sarrià-Sant Gervasi,Friday,6,3,Woman,25,2022-06-24,Yes,Early Morning,0,0,1,True,Summer,1,No,2
Sant Martí,Friday,6,4,Woman,21,2022-06-24,Yes,Early Morning,0,1,0,True,Summer,0,No,2
Eixample,Friday,6,9,Man,33,2022-06-24,Yes,Work Entrance,0,0,1,True,Summer,1,No,1
Eixample,Friday,6,10,Woman,32,2022-06-24,Yes,Morning,0,0,1,True,Summer,1,No,3
Sant Andreu,Friday,6,12,Woman,26,2022-06-24,Yes,Morning,0,1,0,True,Summer,1,No,3
Sant Martí,Friday,6,13,Woman,25,2022-06-24,Yes,Morning,0,0,1,True,Summer,1,No,3
Sants-Montjuïc,Friday,6,17,Woman,23,2022-06-24,Yes,Work Departure,0,0,1,True,Summer,1,No,2
Les Corts,Friday,6,17,Woman,51,2022-06-24,Yes,Work Departure,0,0,1,True,Summer,1,No,2
Sarrià-Sant Gervasi,Friday,6,20,Man,41,2022-06-24,Yes,Afternoon,0,0,1,True,Summer,1,No,1
Gràcia,Saturday,6,8,Woman,19,2022-06-25,Yes,Work Entrance,0,0,1,False,Summer,1,No,2
Nou Barris,Saturday,6,9,Man,87,2022-06-25,Yes,Work Entrance,0,0,1,False,Summer,1,No,2
Desconegut,Saturday,6,11,Man,24,2022-06-25,Yes,Morning,0,1,0,False,Summer,1,No,3
Sant Martí,Saturday,6,11,Man,59,2022-06-25,Yes,Morning,0,1,0,False,Summer,1,No,3
Eixample,Saturday,6,13,Woman,18,2022-06-25,Yes,Morning,0,1,0,False,Summer,1,No,3
Eixample,Saturday,6,15,Woman,52,2022-06-25,Yes,Work Departure,0,1,0,False,Summer,1,No,2
Horta-Guinardó,Saturday,6,16,Man,57,2022-06-25,Yes,Work Departure,0,0,1,False,Summer,1,No,2
Les Corts,Sunday,6,0,Woman,25,2022-06-26,Yes,Leisure,0,1,0,False,Summer,1,Yes,2
Eixample,Sunday,6,0,Woman,32,2022-06-26,Yes,Leisure,0,0,1,False,Summer,1,Yes,2
Sant Martí,Sunday,6,9,Woman,54,2022-06-26,Yes,Work Entrance,0,0,1,False,Summer,1,Yes,1
Eixample,Sunday,6,13,Man,21,2022-06-26,Yes,Morning,0,0,1,False,Summer,1,Yes,1
Horta-Guinardó,Sunday,6,16,Man,38,2022-06-26,Yes,Work Departure,0,1,0,False,Summer,1,Yes,1
Sants-Montjuïc,Sunday,6,19,Man,22,2022-06-26,Yes,Afternoon,0,1,0,False,Summer,1,Yes,1
Les Corts,Monday,6,1,Man,51,2022-06-27,No,Leisure,0,0,1,False,Summer,0,No,3
Gràcia,Monday,6,7,Woman,63,2022-06-27,No,Work Entrance,0,1,0,False,Summer,1,No,4
Horta-Guinardó,Monday,6,7,Woman,55,2022-06-27,No,Work Entrance,0,1,0,False,Summer,1,No,4
Sant Martí,Monday,6,8,Woman,30,2022-06-27,No,Work Entrance,0,0,1,False,Summer,2,No,4
Sant Martí,Monday,6,9,Woman,43,2022-06-27,No,Work Entrance,0,1,0,False,Summer,2,No,4
Ciutat Vella,Monday,6,10,Woman,60,2022-06-27,No,Morning,0,0,1,False,Summer,1,No,1
Horta-Guinardó,Monday,6,14,Man,65,2022-06-27,No,Work Departure,0,0,1,False,Summer,2,No,7
Sant Martí,Monday,6,15,Man,41,2022-06-27,No,Work Departure,0,1,0,False,Summer,2,No,7
Sant Andreu,Monday,6,15,Woman,42,2022-06-27,No,Work Departure,0,0,1,False,Summer,2,No,7
Les Corts,Monday,6,16,Woman,44,2022-06-27,No,Work Departure,0,1,0,False,Summer,2,No,7
Ciutat Vella,Monday,6,17,Man,44,2022-06-27,No,Work Departure,0,1,0,False,Summer,2,No,7
Eixample,Monday,6,17,Man,57,2022-06-27,No,Work Departure,0,1,0,False,Summer,2,No,7
Sarrià-Sant Gervasi,Monday,6,17,Man,82,2022-06-27,No,Work Departure,0,0,1,False,Summer,2,No,7
Sant Martí,Monday,6,18,Man,28,2022-06-27,No,Afternoon,0,0,1,False,Summer,2,No,7
Sant Martí,Monday,6,18,Man,63,2022-06-27,No,Afternoon,0,0,1,False,Summer,2,No,7
Desconegut,Monday,6,19,Woman,28,2022-06-27,No,Afternoon,0,0,1,False,Summer,2,No,7
Sant Andreu,Monday,6,21,Man,17,2022-06-27,No,Afternoon,0,1,0,False,Summer,1,No,7
Les Corts,Monday,6,21,Man,21,2022-06-27,No,Afternoon,0,0,1,False,Summer,1,No,7
Sants-Montjuïc,Monday,6,21,Man,27,2022-06-27,No,Afternoon,0,0,1,False,Summer,1,No,7
Sarrià-Sant Gervasi,Monday,6,21,Man,40,2022-06-27,No,Afternoon,0,1,0,False,Summer,1,No,7
Eixample,Monday,6,23,Woman,73,2022-06-27,No,Leisure,0,1,0,False,Summer,1,No,3
Ciutat Vella,Monday,6,23,Woman,29,2022-06-27,No,Leisure,0,0,1,False,Summer,1,No,3
Gràcia,Tuesday,6,7,Man,58,2022-06-28,No,Work Entrance,0,0,1,False,Summer,1,No,5
Sant Martí,Tuesday,6,8,Woman,49,2022-06-28,No,Work Entrance,0,0,1,False,Summer,2,No,5
Sarrià-Sant Gervasi,Tuesday,6,8,Man,54,2022-06-28,No,Work Entrance,0,1,0,False,Summer,2,No,5
Sant Martí,Tuesday,6,8,Woman,29,2022-06-28,No,Work Entrance,0,1,0,False,Summer,2,No,5
Horta-Guinardó,Tuesday,6,9,Woman,34,2022-06-28,No,Work Entrance,0,0,1,False,Summer,2,No,5
Ciutat Vella,Tuesday,6,12,Woman,28,2022-06-28,No,Morning,0,0,1,False,Summer,2,No,5
Horta-Guinardó,Tuesday,6,12,Man,40,2022-06-28,No,Morning,0,1,0,False,Summer,2,No,5
Sant Andreu,Tuesday,6,13,Man,68,2022-06-28,No,Morning,0,0,1,False,Summer,2,No,5
Sants-Montjuïc,Tuesday,6,13,Man,22,2022-06-28,No,Morning,0,1,0,False,Summer,2,No,5
Sant Martí,Tuesday,6,13,Woman,35,2022-06-28,No,Morning,0,1,0,False,Summer,2,No,5
Les Corts,Tuesday,6,14,Woman,40,2022-06-28,No,Work Departure,0,0,1,False,Summer,2,No,8
Gràcia,Tuesday,6,14,Woman,60,2022-06-28,No,Work Departure,0,0,1,False,Summer,2,No,8
Eixample,Tuesday,6,14,Woman,27,2022-06-28,No,Work Departure,0,0,1,False,Summer,2,No,8
Sarrià-Sant Gervasi,Tuesday,6,15,Woman,30,2022-06-28,No,Work Departure,0,0,1,False,Summer,2,No,8
Ciutat Vella,Tuesday,6,15,Woman,25,2022-06-28,No,Work Departure,0,0,1,False,Summer,2,No,8
Eixample,Tuesday,6,15,Woman,30,2022-06-28,No,Work Departure,0,0,1,False,Summer,2,No,8
Ciutat Vella,Tuesday,6,15,Man,25,2022-06-28,No,Work Departure,0,0,1,False,Summer,2,No,8
Sants-Montjuïc,Tuesday,6,16,Man,50,2022-06-28,No,Work Departure,0,0,1,False,Summer,2,No,8
Les Corts,Tuesday,6,18,Man,27,2022-06-28,No,Afternoon,0,1,0,False,Summer,2,No,6
Ciutat Vella,Tuesday,6,19,Man,4,2022-06-28,No,Afternoon,0,0,1,False,Summer,2,No,6
Sant Martí,Tuesday,6,19,Man,57,2022-06-28,No,Afternoon,0,1,0,False,Summer,2,No,6
Sarrià-Sant Gervasi,Tuesday,6,20,Woman,31,2022-06-28,No,Afternoon,0,0,1,False,Summer,1,No,6
Eixample,Tuesday,6,20,Woman,40,2022-06-28,No,Afternoon,0,0,1,False,Summer,1,No,6
Eixample,Tuesday,6,21,Woman,52,2022-06-28,No,Afternoon,0,1,0,False,Summer,1,No,6
Sarrià-Sant Gervasi,Tuesday,6,22,Man,28,2022-06-28,No,Leisure,0,0,1,False,Summer,1,No,4
Horta-Guinardó,Tuesday,6,22,Man,20,2022-06-28,No,Leisure,0,1,0,False,Summer,1,No,4
Sant Andreu,Tuesday,6,22,Man,31,2022-06-28,No,Leisure,0,1,0,False,Summer,1,No,4
Eixample,Tuesday,6,23,Woman,48,2022-06-28,No,Leisure,0,0,1,False,Summer,1,No,4
Nou Barris,Wednesday,6,0,Man,40,2022-06-29,No,Leisure,0,0,1,False,Summer,1,No,4
Sarrià-Sant Gervasi,Wednesday,6,1,Woman,21,2022-06-29,No,Leisure,0,1,0,False,Summer,0,No,4
Eixample,Wednesday,6,3,Man,28,2022-06-29,No,Early Morning,0,0,1,False,Summer,0,No,1
Eixample,Wednesday,6,8,Woman,29,2022-06-29,No,Work Entrance,0,1,0,False,Summer,2,No,5
Les Corts,Wednesday,6,8,Man,69,2022-06-29,No,Work Entrance,0,0,1,False,Summer,2,No,5
Nou Barris,Wednesday,6,9,Woman,39,2022-06-29,No,Work Entrance,0,0,1,False,Summer,2,No,5
Eixample,Wednesday,6,9,Woman,46,2022-06-29,No,Work Entrance,0,0,1,False,Summer,2,No,5
Horta-Guinardó,Wednesday,6,9,Woman,66,2022-06-29,No,Work Entrance,0,0,1,False,Summer,2,No,5
Sants-Montjuïc,Wednesday,6,10,Man,75,2022-06-29,No,Morning,0,0,1,False,Summer,2,No,6
Eixample,Wednesday,6,10,Man,69,2022-06-29,No,Morning,0,0,1,False,Summer,2,No,6
Sarrià-Sant Gervasi,Wednesday,6,11,Woman,54,2022-06-29,No,Morning,0,0,1,False,Summer,2,No,6
Ciutat Vella,Wednesday,6,11,Man,54,2022-06-29,No,Morning,0,1,0,False,Summer,2,No,6
Sants-Montjuïc,Wednesday,6,12,Woman,4,2022-06-29,No,Morning,0,0,1,False,Summer,2,No,6
Ciutat Vella,Wednesday,6,13,Man,39,2022-06-29,No,Morning,0,1,0,False,Summer,2,No,6
Nou Barris,Wednesday,6,14,Man,61,2022-06-29,No,Work Departure,0,0,1,False,Summer,2,No,6
Sant Martí,Wednesday,6,14,Woman,29,2022-06-29,No,Work Departure,0,0,1,False,Summer,2,No,6
Sarrià-Sant Gervasi,Wednesday,6,15,Man,20,2022-06-29,No,Work Departure,0,0,1,False,Summer,2,No,6
Les Corts,Wednesday,6,16,Man,39,2022-06-29,No,Work Departure,0,0,1,False,Summer,2,No,6
Eixample,Wednesday,6,17,Man,89,2022-06-29,No,Work Departure,0,0,1,False,Summer,2,No,6
Eixample,Wednesday,6,17,Woman,23,2022-06-29,No,Work Departure,0,1,0,False,Summer,2,No,6
Sant Martí,Wednesday,6,19,Man,65,2022-06-29,No,Afternoon,0,0,1,False,Summer,2,No,3
Sarrià-Sant Gervasi,Wednesday,6,20,Woman,25,2022-06-29,No,Afternoon,0,1,0,False,Summer,2,No,3
Eixample,Wednesday,6,21,Man,36,2022-06-29,No,Afternoon,0,0,1,False,Summer,1,No,3
Ciutat Vella,Wednesday,6,22,Man,31,2022-06-29,No,Leisure,0,0,1,False,Summer,1,No,4
Horta-Guinardó,Wednesday,6,22,Woman,78,2022-06-29,No,Leisure,0,0,1,False,Summer,1,No,4
Eixample,Thursday,6,1,Man,35,2022-06-30,No,Leisure,0,0,1,False,Summer,1,No,1
Sarrià-Sant Gervasi,Thursday,6,9,Woman,35,2022-06-30,No,Work Entrance,0,0,1,False,Summer,2,No,2
Ciutat Vella,Thursday,6,9,Woman,40,2022-06-30,No,Work Entrance,0,0,1,False,Summer,2,No,2
Horta-Guinardó,Thursday,6,10,Woman,42,2022-06-30,No,Morning,0,0,1,False,Summer,2,No,6
Desconegut,Thursday,6,11,Man,46,2022-06-30,No,Morning,0,0,1,False,Summer,2,No,6
Les Corts,Thursday,6,11,Woman,50,2022-06-30,No,Morning,0,1,0,False,Summer,2,No,6
Eixample,Thursday,6,12,Woman,66,2022-06-30,No,Morning,0,0,1,False,Summer,2,No,6
Sarrià-Sant Gervasi,Thursday,6,13,Man,75,2022-06-30,No,Morning,0,0,1,False,Summer,2,No,6
Eixample,Thursday,6,13,Woman,52,2022-06-30,No,Morning,0,0,1,False,Summer,2,No,6
Eixample,Thursday,6,14,Woman,72,2022-06-30,No,Work Departure,0,0,1,False,Summer,2,No,7
Sarrià-Sant Gervasi,Thursday,6,15,Woman,52,2022-06-30,No,Work Departure,0,0,1,False,Summer,1,No,7
Eixample,Thursday,6,15,Woman,32,2022-06-30,No,Work Departure,0,1,0,False,Summer,1,No,7
Nou Barris,Thursday,6,16,Man,29,2022-06-30,No,Work Departure,0,0,1,False,Summer,2,No,7
Eixample,Thursday,6,16,Man,51,2022-06-30,No,Work Departure,0,0,1,False,Summer,2,No,7
Sant Martí,Thursday,6,16,Woman,42,2022-06-30,No,Work Departure,0,0,1,False,Summer,2,No,7
Sant Andreu,Thursday,6,17,Woman,10,2022-06-30,No,Work Departure,0,0,1,False,Summer,2,No,7
Sarrià-Sant Gervasi,Thursday,6,18,Man,26,2022-06-30,No,Afternoon,0,0,1,False,Summer,2,No,10
Gràcia,Thursday,6,18,Woman,20,2022-06-30,No,Afternoon,0,0,1,False,Summer,2,No,10
Les Corts,Thursday,6,18,Woman,61,2022-06-30,No,Afternoon,0,0,1,False,Summer,2,No,10
Gràcia,Thursday,6,18,Woman,78,2022-06-30,No,Afternoon,0,0,1,False,Summer,2,No,10
Sant Martí,Thursday,6,18,Man,22,2022-06-30,No,Afternoon,0,0,1,False,Summer,2,No,10
Gràcia,Thursday,6,19,Woman,42,2022-06-30,No,Afternoon,0,0,1,False,Summer,2,No,10
Nou Barris,Thursday,6,20,Woman,81,2022-06-30,No,Afternoon,0,0,1,False,Summer,2,No,10
Eixample,Thursday,6,20,Man,27,2022-06-30,No,Afternoon,0,0,1,False,Summer,2,No,10
Ciutat Vella,Thursday,6,20,Man,25,2022-06-30,No,Afternoon,0,1,0,False,Summer,2,No,10
Horta-Guinardó,Thursday,6,21,Woman,15,2022-06-30,No,Afternoon,0,0,1,False,Summer,1,No,10
Sant Martí,Friday,7,5,Man,22,2022-07-01,No,Early Morning,0,1,0,True,Summer,0,No,2
Ciutat Vella,Friday,7,5,Woman,21,2022-07-01,No,Early Morning,0,0,1,True,Summer,0,No,2
Eixample,Friday,7,7,Woman,28,2022-07-01,No,Work Entrance,0,1,0,True,Summer,1,No,2
Sant Andreu,Friday,7,9,Man,24,2022-07-01,No,Work Entrance,0,0,1,True,Summer,2,No,2
Eixample,Friday,7,12,Man,37,2022-07-01,No,Morning,0,0,1,True,Summer,2,No,3
Eixample,Friday,7,12,Man,8,2022-07-01,No,Morning,0,1,0,True,Summer,2,No,3
Eixample,Friday,7,13,Man,46,2022-07-01,No,Morning,0,0,1,True,Summer,2,No,3
Eixample,Friday,7,14,Woman,51,2022-07-01,No,Work Departure,0,0,1,True,Summer,2,No,5
Sants-Montjuïc,Friday,7,15,Man,33,2022-07-01,No,Work Departure,0,0,1,True,Summer,2,No,5
Eixample,Friday,7,15,Woman,47,2022-07-01,No,Work Departure,0,0,1,True,Summer,2,No,5
Ciutat Vella,Friday,7,15,Man,31,2022-07-01,No,Work Departure,0,1,0,True,Summer,2,No,5
Eixample,Friday,7,17,Man,28,2022-07-01,No,Work Departure,0,0,1,True,Summer,2,No,5
Eixample,Friday,7,18,Man,50,2022-07-01,No,Afternoon,0,1,0,True,Summer,2,No,4
Nou Barris,Friday,7,19,Woman,88,2022-07-01,No,Afternoon,0,0,1,True,Summer,2,No,4
Sants-Montjuïc,Friday,7,19,Woman,52,2022-07-01,No,Afternoon,0,0,1,True,Summer,2,No,4
Sants-Montjuïc,Friday,7,19,Man,34,2022-07-01,No,Afternoon,0,0,1,True,Summer,2,No,4
Ciutat Vella,Saturday,7,2,Man,31,2022-07-02,Yes,Early Morning,0,0,1,False,Summer,1,No,2
Sant Martí,Saturday,7,5,Woman,35,2022-07-02,Yes,Early Morning,0,0,1,False,Summer,0,No,2
Ciutat Vella,Saturday,7,6,Man,28,2022-07-02,Yes,Work Entrance,0,0,1,False,Summer,1,No,1
Gràcia,Saturday,7,12,Man,21,2022-07-02,Yes,Morning,0,0,1,False,Summer,2,No,3
Sarrià-Sant Gervasi,Saturday,7,13,Woman,49,2022-07-02,Yes,Morning,0,0,1,False,Summer,1,No,3
Eixample,Saturday,7,13,Woman,34,2022-07-02,Yes,Morning,0,0,1,False,Summer,1,No,3
Sant Andreu,Saturday,7,14,Man,61,2022-07-02,Yes,Work Departure,0,0,1,False,Summer,1,No,4
Horta-Guinardó,Saturday,7,14,Man,26,2022-07-02,Yes,Work Departure,0,0,1,False,Summer,1,No,4
